"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"5269","GOBP_POSTSYNAPTIC_MEMBRANE_ORGANIZATION","0.913272010512484","0.954273356194664","0.0302754424728262","0.389011148511982","0.713689015355467","37","c(""GPHN"", ""MESD"", ""FNTA"", ""EPHB2"", ""RELN"", ""SLC7A11"", ""ZDHHC2"", ""DLG4"", ""NLGN2"", ""GLRB"", ""CHRNB1"")"
"5270","GOBP_PROTEIN_KINASE_C_SIGNALING","0.913385826771654","0.954273356194664","0.0302041948644786","0.386352401682485","0.708510594483291","36","c(""AKAP12"", ""VEGFA"", ""DGKD"", ""ULK4"", ""SEZ6L2"", ""MYADM"", ""WNT5A"", ""MC1R"", ""PRKCH"", ""HTR2B"")"
"5271","GOBP_REGULATION_OF_CAMP_MEDIATED_SIGNALING","0.913207547169811","0.954273356194664","0.0808589150280032","-0.351515642907532","-0.704690999470129","28","c(""GPR3"", ""LPAR1"", ""RAPGEF2"", ""PDE3B"", ""PEX5L"", ""UBE2B"")"
"5272","GOBP_REGULATION_OF_HEART_CONTRACTION","0.913091309130913","0.954273356194664","0.0207088406492443","0.359159550057726","0.793830665959607","203","c(""STC1"", ""YWHAE"", ""PDE4B"", ""ANK2"", ""CALM1"", ""DSG2"", ""AKAP9"", ""ATP2B1"", ""TMEM65"", ""TRPC1"", ""GJC1"", ""EPAS1"", ""FLNA"", ""CACNA1D"", ""CACNA2D1"", ""THRB"", ""SCN1B"", ""HSP90AA1"", ""GAA"", ""CACNA1C"", ""GSTO1"", ""ATP1A1"", ""FGF13"", ""GJA1"", ""PDE5A"", ""JAK2"", ""HBEGF"", ""GLRX3"", ""MEF2A"", ""ADM2"", ""TMEM161B"", ""ADA"", ""SHOX2"", ""CAMK2D"", ""FKBP1B"", ""ASB3"", ""SLC4A3"", ""ATP2B4"", ""EDNRA"", ""PIK3CG"", ""GSK3A"", ""TMEM38B"", ""MDM2"", ""SPX"", ""TBX18"", ""BIN1"")"
"5273","GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE","0.913841807909605","0.954568685371914","0.0337507376805299","0.408670010061188","0.68320415148675","19","c(""ABHD17A"", ""KIF20B"", ""ABL1"", ""HNRNPU"", ""MAPRE3"", ""ABHD17C"", ""MAPRE1"", ""TTBK2"", ""CHAMP1"")"
"5274","GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT","0.914586070959264","0.954802895914258","0.0302041948644786","0.389306072886226","0.707599149623036","34","c(""HIF1A"", ""CDK6"", ""GSK3B"", ""CLOCK"", ""WNT5A"", ""DLL1"", ""PAX6"", ""RHEB"", ""RFX3"", ""SMO"", ""GSK3A"")"
"5275","GOBP_POSITIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS","0.914565826330532","0.954802895914258","0.0333092817548776","0.406487423898135","0.686103881451834","21","c(""ITGA5"", ""VEGFA"", ""JAK1"", ""TJP1"", ""DLL1"", ""JCAD"")"
"5276","GOBP_REGULATION_OF_FEEDING_BEHAVIOR","0.914518317503392","0.954802895914258","0.0317812506835949","0.395871911302171","0.697395767811299","28","c(""TTC21B"", ""EIF2AK4"", ""LEPR"", ""MC1R"", ""SLC24A4"")"
"5277","GOBP_REGULATION_OF_HEART_RATE","0.91497005988024","0.955022757214394","0.025411808387565","0.371923223029936","0.772447637708497","102","c(""YWHAE"", ""ANK2"", ""CALM1"", ""DSG2"", ""AKAP9"", ""EPAS1"", ""CACNA1D"", ""CACNA2D1"", ""SCN1B"", ""CACNA1C"", ""ADM2"", ""TMEM161B"", ""ADA"", ""SHOX2"", ""CAMK2D"", ""FKBP1B"", ""EDNRA"", ""MDM2"", ""SPX"", ""BIN1"", ""PDE4D"", ""ISL1"", ""SRI"", ""TNNI3K"", ""GCH1"", ""KCNE4"", ""GPD1L"", ""RANGRF"")"
"5278","GOBP_SPERMATID_NUCLEUS_DIFFERENTIATION","0.915629322268326","0.955529804292145","0.0326513265618535","0.4004119893419","0.695992022516059","25","c(""PSME4"", ""SRPK1"", ""NECTIN2"", ""TBPL1"", ""SELENOF"", ""KDM3A"", ""PYGO1"", ""MFSD14A"", ""CHD5"", ""RNF8"", ""KAT5"")"
"5279","GOBP_BROWN_FAT_CELL_DIFFERENTIATION","0.916452442159383","0.955620275752934","0.0289981119993578","0.379365200962825","0.733248574208439","53","c(""METRNL"", ""SIRT1"", ""HNRNPU"", ""CEBPB"", ""ZNF516"", ""BMP7"", ""SIX1"", ""ERO1A"", ""TRPV4"", ""NUDT7"", ""RREB1"", ""FTO"", ""DUSP10"", ""DHRS7B"", ""ZBTB7B"", ""SOX13"")"
"5280","GOBP_CERAMIDE_METABOLIC_PROCESS","0.91686460807601","0.955620275752934","0.0248493879589072","0.36977581696701","0.770427412074144","103","c(""PRKAA1"", ""SPHK1"", ""ST3GAL3"", ""B4GALT6"", ""CERS6"", ""NSMAF"", ""ST3GAL5"", ""PRKCD"", ""ACER3"", ""SPTLC1"", ""ST6GALNAC4"", ""CERK"", ""TM9SF2"", ""PLPP1"", ""ORMDL3"", ""HEXA"", ""HTRA2"", ""CERT1"", ""SMPD4"", ""B4GALNT1"", ""CLN8"", ""ORMDL2"", ""GLA"", ""UGT8"", ""B3GALT4"", ""CCN1"", ""SGMS1"", ""NEU1"", ""GM2A"", ""DEGS1"", ""SAMD8"", ""SMPD3"", ""SIRT3"")"
"5281","GOBP_DEFENSE_RESPONSE_TO_BACTERIUM","0.917277486910995","0.955620275752934","0.0172342687658066","0.356658308053965","0.807805635573723","300","c(""IL1B"", ""CYBA"", ""SERPINE1"", ""ARG2"", ""COLEC12"", ""RBPJ"", ""ANKRD17"", ""TBK1"", ""DROSHA"", ""NOTCH2"", ""OPTN"", ""CEBPB"", ""RBCK1"", ""IL27RA"", ""ADAM17"", ""HLA-A"", ""VGF"", ""PRKCD"", ""SIRT2"", ""ZNFX1"", ""NOD1"", ""NLRP1"", ""DHX15"", ""SYT11"", ""PYCARD"", ""MAPKBP1"", ""SHC1"", ""MAVS"", ""SLC9A9"", ""PRKD1"", ""RNF213"", ""F2RL1"")"
"5282","GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","0.916564417177914","0.955620275752934","0.0266052822097738","0.365176311058561","0.737682606031472","79","c(""TGFB1"", ""CEBPG"", ""RAB27A"", ""AP1G1"", ""KIF5B"", ""HLA-A"", ""NECTIN2"", ""HLA-B"", ""CRK"", ""PLEKHM2"", ""CADM1"", ""ARL8B"", ""LILRB1"", ""LAMP1"", ""ULBP1"", ""IL12A"", ""KLRB1"", ""CORO1A"", ""CD96"", ""RAET1E"", ""RASGRP1"")"
"5283","GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS","0.91715976331361","0.955620275752934","0.0246382257063476","0.367950276018248","0.771845260430626","109","c(""CDK6"", ""HSPA9"", ""INHBA"", ""RUNX1"", ""ZC3H8"", ""IRF1"", ""SNAI2"", ""GLI3"", ""NF1"", ""RC3H1"", ""ZFPM1"", ""TRIB1"", ""FBXW7"", ""TMEM131L"", ""CBFB"", ""CTNNB1"", ""UBASH3B"", ""RUNX3"", ""HMGB3"", ""PIK3R1"", ""FBN1"", ""RC3H2"", ""SOCS5"", ""ZBTB46"", ""LILRB1"", ""GPR137"", ""ZBTB7B"", ""NRARP"", ""SOCS1"", ""LYN"")"
"5284","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE","0.917205692108668","0.955620275752934","0.0292811015816512","0.379359907525609","0.721381837217125","47","c(""IL1B"", ""IL6ST"", ""OSMR"", ""RHBDD3"", ""NLRP3"", ""ASH1L"", ""PIK3CG"", ""ZP3"")"
"5285","GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION","0.916784203102962","0.955620275752934","0.0335297167141207","0.405530001517145","0.675176713627654","18","c(""NF1"", ""NTN1"", ""BMERB1"", ""P2RY12"", ""CSF1"")"
"5286","GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS","0.91710388247639","0.955620275752934","0.0173914717556673","0.363392660741715","0.822846076487403","330","c(""IL1B"", ""RORA"", ""PRKAA1"", ""NCOR1"", ""IGF1R"", ""ZBTB20"", ""SPHK1"", ""TGFB1"", ""AKR1C3"", ""IL1A"", ""OPA3"", ""MTMR1"", ""DCAF5"", ""GAL"", ""PRMT3"", ""NFKB1"", ""REST"", ""LONP2"", ""DKK3"", ""PIBF1"", ""NR3C1"", ""SNAI2"", ""MTOR"", ""CHP1"", ""IDH1"", ""SIRT1"", ""LPGAT1"", ""TBL1XR1"", ""ATG14"", ""CAPN2"", ""CREB1"", ""IGFBP7"", ""MTMR3"", ""SEC14L2"", ""MLYCD"", ""EGR1"", ""FBXW7"", ""FLT1"", ""APPL2"", ""ERLIN1"", ""CPT1A"", ""PPARG"", ""PRKCD"", ""RPTOR"", ""MTMR4"", ""ABCA3"", ""ATP1A1"", ""BRCA1"", ""MTLN"", ""IRS2"", ""VAV3"", ""LACTB"", ""ERLIN2"", ""ACADVL"", ""PDGFRA"", ""H6PD"", 
""PLPP1"", ""TRIB3"", ""ORMDL3"", ""MBTPS1"", ""STUB1"", ""PIP4K2A"", ""PDK3"", ""AMBRA1"", ""TSPO"", ""RUBCNL"", ""HTR2B"", ""ORMDL2"", ""LPIN1"", ""TNFAIP8L3"", ""RDH10"", ""NR1D1"", ""ERFE"", ""PIK3CG"", ""SNAI1"", ""PRKD1"", ""LDLRAP1"", ""FGF2"", ""RNF213"", ""CHRM5"")"
"5287","GOBP_SYNAPTIC_TRANSMISSION_DOPAMINERGIC","0.917241379310345","0.955620275752934","0.0324330694656715","0.397033862832482","0.694560301918283","27","c(""TOR1A"", ""PINK1"", ""PRKN"", ""CDK5"", ""RAB3B"")"
"5288","GOBP_APICAL_PROTEIN_LOCALIZATION","0.918079096045198","0.956274519859484","0.0335297167141207","0.408691182262603","0.661176422382541","15","c(""GOPC"", ""JAM3"", ""ARF4"", ""SHROOM2"")"
"5289","GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION","0.918635170603675","0.956311192531665","0.0299195667151671","0.38357217715474","0.701022307627572","35","c(""SPRED1"", ""SPRED2"", ""SPRY2"", ""USF3"", ""OVOL2"", ""EPHA4"", ""FOXA2"", ""NKX2-1"", ""PTEN"", ""MARK1"", ""VASN"", ""IL17RD"")"
"5290","GOBP_NEGATIVE_REGULATION_OF_REPRODUCTIVE_PROCESS","0.918417799752781","0.956311192531665","0.0268860833830403","0.366388149568873","0.734281539290964","73","c(""TIMP1"", ""MYH9"", ""IL1A"", ""SERPINF1"", ""PAEP"", ""BMP7"", ""SHB"", ""FBXO5"", ""WNT5A"", ""WT1"", ""GJA1"", ""TTK"", ""ADA"", ""RPS6KA2"", ""AMH"", ""SNAI1"", ""ZP3"", ""RAD1"", ""ARHGDIB"")"
"5291","GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION","0.918471337579618","0.956311192531665","0.0284333438791734","0.370635067348413","0.722802854979681","58","c(""SERPINE1"", ""BTG1"", ""AHI1"", ""BMP7"", ""MED1"", ""OVOL2"", ""LHX1"", ""CTNNB1"", ""PAX6"", ""NCOA3"", ""PRKCH"", ""RFX3"", ""MESP1"", ""FGF2"", ""VDR"", ""VEZF1"")"
"5292","GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS","0.918881118881119","0.956386470672185","0.0330162512586498","0.41077017468667","0.677958644614623","17","c(""DLST"", ""AASS"", ""GCAT"", ""SDSL"", ""AADAT"", ""HYKK"", ""SLC25A21"", ""MAT1A"")"
"5293","GOBP_REGULATION_OF_FATTY_ACID_OXIDATION","0.920833333333333","0.958237294539958","0.0857844408075645","-0.358220328692472","-0.755196296052252","36","c(""PPARD"", ""AKT1"", ""SOX9"", ""IRS1"", ""TWIST1"", ""AKT2"", ""DGAT2"", ""TYSND1"", ""KLHL25"", ""MFSD2A"")"
"5294","GOBP_POSITIVE_REGULATION_OF_MYOBLAST_FUSION","0.922425952045134","0.959713287469701","0.0332359307785383","0.413783151453452","0.672171263976288","16","c(""EHD2"", ""CAPN2"", ""RIPOR2"", ""IL4R"", ""TNFSF14"")"
"5295","GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT","0.924475524475525","0.960756828077583","0.0327241935806629","0.405328553642444","0.66897748129023","17","c(""BMP7"", ""EGR1"", ""WT1"", ""CFLAR"", ""ACTA2"", ""PDGFD"", ""PDGFRB"")"
"5296","GOBP_PHOTOTRANSDUCTION_VISIBLE_LIGHT","0.92436974789916","0.960756828077583","0.0327971189467838","0.39573973840833","0.665795892096678","20","c(""RDH11"", ""GNAQ"", ""NMT2"")"
"5297","GOBP_POSTSYNAPTIC_DENSITY_ASSEMBLY","0.924398625429553","0.960756828077583","0.0753093764172773","-0.349601662656491","-0.676799067255736","22","c(""PTPRD"", ""ZDHHC12"", ""CRIPT"", ""LRFN4"", ""NPTX1"")"
"5298","GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS","0.924302788844621","0.960756828077583","0.0302041948644786","0.38713633324828","0.699018173238604","33","c(""GSK3B"", ""PHLDA2"", ""EPM2AIP1"", ""ENPP1"", ""PASK"", ""IRS2"", ""DYRK2"", ""PPP1R3D"", ""RUBCNL"", ""GSK3A"", ""INSR"", ""PPP1R3F"", ""SORBS1"", ""IGF1"", ""PPP1R3C"", ""PPP1R3E"")"
"5299","GOMF_ATPASE_COUPLED_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","0.924096385542169","0.960756828077583","0.0252009996957834","0.365914042862702","0.75788411902461","99","c(""ATP6V1A"", ""ATP2B1"", ""ATP13A3"", ""ATP2C1"", ""ATP6V1D"", ""ATP5F1B"", ""ATP6V1B2"", ""ABCC5"", ""ATP6V1G1"", ""ATP6V0E1"", ""ATP8A1"", ""ATP6V1E2"", ""ATP6V0A2"", ""ABCA3"", ""ABCB7"", ""ABCB9"", ""ATP1A1"", ""ABCA1"", ""ABCC10"", ""ABCC1"", ""ATP2B4"", ""ABCB6"", ""ABCD4"", ""ATP6V0A1"", ""ATP13A2"", ""ABCC2"", ""ATP1A3"", ""ABCB8"", ""KCNJ8"", ""ATP2A3"")"
"5300","GOMF_STEROID_DEHYDROGENASE_ACTIVITY","0.923784494086728","0.960756828077583","0.0297064584935533","0.383156658602819","0.702948230278583","37","c(""RDH14"", ""AKR1C3"", ""SRD5A3"", ""HSD17B11"")"
"5301","GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION","0.92468134414832","0.960789444174485","0.0230116943194552","0.360389595561778","0.768378326565306","138","c(""HIF1A"", ""PTPN11"", ""INHBA"", ""PRKAR1A"", ""SMAD4"", ""RAB8B"", ""AIMP1"", ""OXCT1"", ""GAL"", ""CREB1"", ""GABBR1"", ""PPP3CB"", ""GLUD1"", ""SELENOT"", ""PFKM"", ""PPARG"", ""ITPR1"", ""ACSL4"", ""SNX4"", ""OSBP"", ""IRS2"", ""JAK2"", ""TCF7L2"", ""HLA-DRB1"", ""ORAI1"", ""C1QTNF1"", ""RBP4"", ""CAPN10"", ""SPP1"", ""P2RY1"", ""NLGN2"", ""LRRC8A"", ""TM7SF3"", ""DAB2"", ""PSMD9"", ""C2CD2L"", ""VAMP8"", ""HFE"", ""ISL1"", ""ABAT"")"
"5302","GOBP_PROTEIN_LIPID_COMPLEX_ASSEMBLY","0.925373134328358","0.960964408725603","0.0312052969963336","0.389382377978186","0.685963350036746","28","c(""SNX9"", ""PRKACB"", ""ZDHHC8"", ""ABCA1"", ""BIN1"", ""ACSL3"", ""LPCAT3"")"
"5303","GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH","0.925373134328358","0.960964408725603","0.0312052969963336","0.389270497977033","0.685766254367467","28","c(""TMEM165"", ""ATP6V1A"", ""TMEM106B"", ""ATP6AP1"", ""ATP6V1D"", ""SPNS1"", ""VPS33A"")"
"5304","GOBP_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II","0.92524682651622","0.960964408725603","0.0330894161454377","0.409535231829303","0.665270718381319","16","c(""ICE1"", ""ZC3H8"", ""ICE2"", ""CC2D1A"", ""ELL2"", ""CDK7"", ""SNAPC4"")"
"5305","GOBP_REGULATION_OF_STEROL_TRANSPORT","0.925692695214106","0.961014484949653","0.0274480081801021","0.371536148530975","0.727735175595071","62","c(""SCP2"", ""NFKB1"", ""OSBPL6"", ""SIRT1"", ""SEC24A"", ""LIPG"", ""PPARG"", ""ABCA3"", ""NFKBIA"", ""ZDHHC8"", ""ABCA1"", ""TSPO"", ""NAXE"", ""LDLRAP1"")"
"5306","GOCC_SAGA_COMPLEX","0.925770308123249","0.961014484949653","0.0327241935806629","0.400450052040794","0.682062800818381","23","c(""SUPT3H"", ""TAF12"", ""ATXN7L3"", ""TADA3"", ""SUPT20H"", ""SUPT7L"", ""SGF29"", ""TADA1"", ""TAF5L"", ""KAT2A"", ""TAF6"")"
"5307","GOBP_ALPHA_AMINO_ACID_CATABOLIC_PROCESS","0.926328502415459","0.961249032984036","0.0252009996957834","0.361899845545402","0.746173239375586","91","c(""GLS"", ""ARG2"", ""DLST"", ""KYAT3"", ""SCLY"", ""AASS"", ""GCAT"", ""GLUD1"", ""HMGCL"", ""GPT2"", ""HIBADH"", ""GSTZ1"", ""SDSL"", ""AADAT"", ""SHMT2"", ""MCCC1"", ""ATP2B4"", ""CSAD"", ""SHMT1"", ""IVD"", ""MCCC2"", ""HYKK"", ""ACADSB"", ""GLDC"", ""BCAT2"")"
"5308","GOBP_ARGININE_METABOLIC_PROCESS","0.926553672316384","0.961249032984036","0.0330894161454377","0.401285337468366","0.670858643256207","19","c(""ARG2"", ""ASL"", ""ATP2B4"")"
"5309","GOBP_REGULATION_OF_CARDIOCYTE_DIFFERENTIATION","0.926694329183956","0.961249032984036","0.0320704174637537","0.397317655094072","0.690613482390359","25","c(""EGFR"", ""TGFB1"", ""DHX36"", ""SMAD4"", ""FRS2"", ""HDAC3"", ""DLL1"")"
"5310","GOMF_PALMITOYL_COA_HYDROLASE_ACTIVITY","0.926657263751763","0.961249032984036","0.0330162512586498","0.408117857578349","0.662968260588042","16","c(""THEM4"", ""ACAA2"", ""MBLAC2"", ""ACOT2"", ""PPT1"", ""ACOT11"")"
"5311","GOBP_INTERLEUKIN_13_PRODUCTION","0.927170868347339","0.961562256233693","0.0326513265618535","0.39591340217176","0.668256152537003","21","c(""ARG2"", ""IL1RAP"", ""LEF1"", ""RARA"", ""IL17RA"", ""IL18"", ""SCGB1A1"")"
"5312","GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY","0.927623642943305","0.961850720130219","0.0250603987343648","0.365428929771122","0.755950852374429","98","c(""GABBR1"", ""HTR1F"", ""HTR7"", ""CHRNA5"", ""GABRA2"", ""TSPO"", ""HTR2B"", ""CHRM5"", ""HRH1"", ""GLRB"", ""CHRNB1"", ""GABRA3"", ""P2RY11"", ""HTR1D"", ""CHRM3"", ""CHRNA9"", ""GRID2"", ""GRM5"", ""GRIN2D"", ""GRIK1"", ""GABRE"", ""GABRB1"", ""GABRQ"")"
"5313","GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION","0.928067700987306","0.962130038968207","0.0329431471724691","0.394284268106726","0.656453419918253","18","c(""PRKCA"", ""PPARGC1B"", ""LTBP3"", ""SPP1"", ""TMEM64"")"
"5314","GOBP_PHOTOTRANSDUCTION","0.929305912596401","0.963232398679145","0.0282923737721473","0.374402952018044","0.716041608125203","48","c(""RDH11"", ""PITPNM1"", ""GNAQ"", ""TRPC3"", ""NMT2"", ""PDC"", ""NR2E3"", ""SLC24A4"")"
"5315","GOBP_NEGATIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY","0.929848693259972","0.963563707356032","0.031636972118622","0.393051295800407","0.687490277971564","26","c(""NFKB1"", ""OXA1L"", ""PRKN"", ""ATP2B4"", ""GLA"")"
"5316","GOMF_RNA_ENDONUCLEASE_ACTIVITY","0.92997542997543","0.963563707356032","0.0259033757772498","0.364009807568822","0.727889780198819","71","c(""AGO3"", ""RCL1"", ""EXOG"", ""SMG6"", ""DICER1"", ""DROSHA"", ""RPP38"", ""ERN1"", ""RPP40"", ""RPP25"", ""LACTB2"", ""SND1"", ""DBR1"", ""RPP30"", ""ENDOV"", ""RPP14"", ""NOB1"", ""TSEN2"", ""RNASEH2A"", ""ZC3H12C"", ""TSEN54"", ""RNASEK"", ""RNASEH1"")"
"5317","GOBP_B_CELL_PROLIFERATION","0.930538922155689","0.963926989955719","0.0244973552519294","0.363384551892995","0.754713664833218","102","c(""CDKN1A"", ""PLCL2"", ""SLC39A10"", ""RC3H1"", ""ABL1"", ""CLCF1"", ""EPHB2"", ""SHB"", ""PRKCD"", ""HSPD1"", ""BCL2"", ""IRS2"", ""VAV3"", ""ATM"", ""PKN1"", ""ADA"", ""LEF1"", ""BST1"", ""CASP3"", ""IKZF3"", ""LYN"")"
"5318","GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","0.930843706777317","0.963926989955719","0.0318534652552707","0.392790187084104","0.682743883824359","25","c(""PRKCA"", ""SLC39A14"", ""GSK3A"", ""NECAB2"", ""KLK6"", ""GPR27"")"
"5319","GOMF_TRANSLATION_INITIATION_FACTOR_BINDING","0.930851063829787","0.963926989955719","0.0299195667151671","0.382487126490695","0.685937350140153","32","c(""EIF5"", ""POLR2D"", ""EIF4G1"", ""POLR2G"", ""EIF4E"", ""FMR1"", ""C8orf88"", ""ZPR1"", ""EIF2B5"", ""SYT11"", ""ANGEL1"", ""EIF4EBP3"", ""EIF3C"", ""EIF2S2"")"
"5320","GOBP_RENAL_SODIUM_EXCRETION","0.93127147766323","0.96410449163691","0.0749278818393739","-0.34543093310675","-0.668724889783032","22","c(""EDN1"", ""SNX5"", ""NPPB"", ""ADORA1"", ""DRD2"")"
"5321","GOCC_STEREOCILIUM_TIP","0.931372549019608","0.96410449163691","0.0324330694656715","0.392381915051222","0.660146661603574","20","c(""HOMER2"", ""EPS8"", ""CDC14A"", ""WHRN"", ""MORN4"", ""PDZD7"", ""EPS8L2"")"
"5322","GOBP_DIGESTION","0.931712962962963","0.964173104695366","0.0225128737259091","0.356695611808872","0.760285755941801","137","c(""STK39"", ""COPA"", ""LIMA1"", ""WNK1"", ""IREB2"", ""PLS1"", ""PPP3CA"", ""TYMP"", ""HIP1R"", ""EPB41"", ""KCNN4"", ""ADM2"", ""RBP4"", ""SLC46A1"", ""PBLD"", ""TFF2"", ""CHRM5"", ""VDR"", ""SNX10"", ""ZNF830"")"
"5323","GOBP_RECEPTOR_CLUSTERING","0.931788931788932","0.964173104695366","0.0282219183873982","0.375444655306678","0.722417271594738","51","c(""GPHN"", ""ITGA4"", ""MESD"", ""AGRN"", ""FNTA"", ""FLNA"", ""GSN"", ""RELN"", ""SLC7A11"", ""GRIPAP1"", ""CDK5"", ""WDR19"", ""ZDHHC2"", ""SYNGAP1"", ""DLG4"", ""NLGN2"")"
"5324","GOBP_SNRNA_TRANSCRIPTION","0.932203389830508","0.964420787225101","0.0327971189467838","0.39412961543597","0.658895888762218","19","c(""ICE1"", ""ZC3H8"", ""ICE2"", ""CC2D1A"", ""ELL2"", ""CDK7"", ""SNAPC4"", ""RPAP2"", ""USPL1"", ""MEPCE"", ""SNAPC5"")"
"5325","GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE","0.932432432432432","0.964476589265322","0.0306322550486472","0.382115927560757","0.676672735337526","29","c(""TMEM33"", ""ERN1"", ""UFL1"", ""PPP1R15A"", ""PPP1R15B"", ""NCK2"", ""BOK"", ""ATF6B"", ""PIK3R1"", ""ATF6"", ""BFAR"", ""DNAJB9"")"
"5326","GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING","0.932692307692308","0.964511636638275","0.0314209215415833","0.392419007780335","0.67783918473986","24","c(""ANK2"", ""CALM1"", ""CACNA1C"", ""GSTO1"", ""CAMK2D"", ""FKBP1B"", ""TMEM38B"")"
"5327","GOBP_SENSORY_PERCEPTION_OF_BITTER_TASTE","0.9328165374677","0.964511636638275","0.0283628487151644","0.366288459019547","0.694611315691503","45","c(""ITPR3"", ""REEP2"", ""TAS2R10"", ""CA6"", ""TAS2R31"", ""PLCB2"", ""TAS2R46"", ""GNAT3"", ""TAS2R19"")"
"5328","GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION","0.933161953727506","0.96468769540749","0.0280810636309052","0.377200923992097","0.721816715224455","49","c(""CSK"", ""RABGEF1"", ""ARRB1"", ""IL27RA"", ""HGF"", ""PTPN22"", ""SOCS5"", ""SYT11"")"
"5329","GOCC_PHAGOPHORE_ASSEMBLY_SITE_MEMBRANE","0.93361581920904","0.964975780109475","0.0327241935806629","0.393011752757344","0.6570270743055","19","c(""RB1CC1"", ""ATG14"", ""ATG16L1"", ""RAB7A"", ""ATG2B"", ""ULK2"", ""ATG9A"", ""ATG16L2"", ""WIPI1"")"
"5330","GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_METABOLIC_PROCESS","0.935483870967742","0.966000217714721","0.0768736734126542","-0.347693947993825","-0.684780593360978","25","c(""GNPDA1"", ""NAGK"", ""PGM3"", ""CHST2"")"
"5331","GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS","0.935441370223979","0.966000217714721","0.0292103127923884","0.381161421314579","0.70395803150943","38","c(""CDKN1A"", ""HNRNPC"", ""TP53"", ""STN1"", ""ERCC4"", ""HNRNPU"", ""EXOSC10"", ""HNRNPA1"", ""POT1"", ""TENT4B"", ""CHEK1"", ""BMPR2"", ""KCNK2"", ""TERF2"", ""NAT10"", ""PIF1"", ""PARP3"", ""MEN1"")"
"5332","GOBP_PEPTIDYL_THREONINE_DEPHOSPHORYLATION","0.935119887165021","0.966000217714721","0.0325785172778622","0.389740996587704","0.648889217215973","18","c(""PPM1A"", ""PPM1B"", ""PPM1K"", ""PPM1D"", ""DUSP5"", ""DUSP10"")"
"5333","GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE","0.935483870967742","0.966000217714721","0.0302041948644786","0.377328129881665","0.671826352305432","30","c(""IL1B"", ""IL27RA"", ""SOCS5"", ""ARID5A"", ""PLA2G4A"")"
"5334","GOMF_VOLTAGE_GATED_CHANNEL_ACTIVITY","0.935123042505593","0.966000217714721","0.0202691096367175","0.355018833769586","0.778877383015089","189","c(""KCNG1"", ""VDAC1"", ""CLIC4"", ""PKD2"", ""CACHD1"", ""ITGAV"", ""CACNB4"", ""TPCN1"", ""SCN8A"", ""CACNG8"", ""KCNQ5"", ""CACNA1D"", ""CACNA2D1"", ""SCN1B"", ""CACNA1C"", ""TMEM266"", ""CACNA2D3"", ""KCNAB3"", ""KCNQ3"", ""KCNK2"", ""CLIC6"", ""NCS1"", ""NALCN"", ""KCNAB2"", ""KCNJ10"", ""KCNF1"", ""KCNH3"", ""CATSPER3"", ""CATSPER2"", ""CACNA1A"", ""KCNJ8"", ""KCNE4"", ""KCNJ13"", ""KCNB1"", ""KCNS3"", ""KCNB2"", ""HCN2"", ""GRIN2D"", ""SCN9A"", ""KCNC4"", ""CACNA1H"", ""ANO6"", ""CACNB3"", ""RYR1"", ""SCN4B"", ""ABCC9"")"
