"ranks","gene","z"
0.30591075846872,"ZNF682",0.31602771660281
0.305784291506132,"PRX",0.315888198763368
0.305338045560966,"ABLIM2",0.315395997105519
0.305247816722237,"TAGLN",0.315296494222492
0.304845131945623,"AC009137.1",0.314852493700803
0.304104750071727,"CPEB2-DT",0.314036461519424
0.304040982672563,"NBEAL2",0.313966197486055
0.303627090161261,"NEAT1",0.313510210468591
0.302949471402832,"ASIC3",0.312763947588513
0.30287829960771,"TUFT1",0.312685585540887
0.302873242024735,"MTMR11",0.312680017148494
0.302703888717619,"BDH1",0.312493570215254
0.302321487054552,"CLVS1",0.312072648330651
0.301954445351401,"AC016597.1",0.311668734387384
0.301903639026637,"C9orf24",0.311612831930544
0.301796052691082,"TMEM178A",0.31149446036762
0.301054984563469,"LXN",0.310679331768877
0.30103736030205,"CNIH2",0.31065995105682
0.300997738683139,"RAD9B",0.310616381535372
0.300991693647466,"TTC30A",0.310609734272148
0.300769507203458,"AC090709.1",0.3103654312888
0.300366424458679,"AC093801.1",0.309922317112613
0.299771650881782,"CPB2",0.309268689989707
0.299339952802769,"AL356737.2",0.308794435280896
0.299069244176346,"AL604028.1",0.308497108994309
0.298906281022055,"LINC00640",0.308318147843201
0.298225428416069,"AC010978.1",0.307570663246864
0.29765142624009,"PLCB2",0.306940744891108
0.2976356297352,"RALY-AS1",0.306923412917759
0.297397193942461,"AC027237.2",0.306661822150981
0.297124805834485,"AP000676.5",0.306363031689621
0.296751675748776,"AC027020.2",0.305953820497632
0.295858951374692,"AC007347.1",0.304975173961294
0.295283663704716,"CD247",0.304344816749783
0.295043069066457,"POLH-AS1",0.304081260737621
0.294657584289483,"GRHL3",0.303659072275347
0.294648202333861,"AL050403.2",0.303648798332655
0.294624854007282,"FAM53A",0.303623230439816
0.294606441776253,"AC106845.1",0.303603068155139
0.294399803847962,"ZNF236-DT",0.303376806039727
0.294357211034887,"AC093382.1",0.30333017197933
0.294249224522257,"AC036108.1",0.303211945338909
0.293885833267273,"AL021707.6",0.30281415486348
0.29354686168275,"AC087762.1",0.302443179491047
0.293126392398425,"ABHD4",0.301983124097683
0.292908739735995,"PM20D1",0.301745028734134
0.292512652573037,"AP003307.1",0.301311824848718
0.292362639535109,"AC008883.3",0.301147782986958
0.292351242579259,"PRPH",0.301135320861042
0.292200074807019,"GPC5-AS2",0.3009700333967
0.291027815045622,"DSG2-AS1",0.299688820788546
0.290971887136357,"USHBP1",0.299627718698464
0.29071977851958,"HIST1H2BK",0.299352313168284
0.290666154470599,"FBXO6",0.299293739504032
0.290548335308932,"AP000240.1",0.299165052384053
0.290152243097486,"AC007376.2",0.298732494076211
0.290065840023134,"LCAT",0.298638150761207
0.290031535422292,"AL031768.2",0.298600695079753
0.289973186328761,"AC007878.1",0.29853698814582
0.289443891239028,"EHMT2-AS1",0.297959198558135
0.289026139946959,"BEST1",0.297503308948122
0.289019767812618,"B3GNT4",0.297496356004747
0.288753996211107,"AMIGO2",0.297206384659428
0.288537214104107,"ZNF628",0.296969899484876
0.288472260669171,"LRTM1",0.296899048793803
0.288440954366539,"IQUB",0.296864901161832
0.287936539390799,"AL353689.3",0.296314798640956
0.287684098447835,"AL162394.1",0.296039558216047
0.287682937995522,"AC138207.2",0.296038293056875
0.287646076936206,"HIST1H3E",0.295998106527316
0.28760465356359,"FRAT1",0.295952947197844
0.287566708753075,"FAM78B",0.295911581189965
0.287484038246194,"AC010998.1",0.295821460314501
0.286765595946105,"MYOT",0.295038467525897
0.286637855234992,"UNCX",0.294899286423009
0.286309961584111,"AC004034.1",0.294542077604436
0.286136373785293,"AC073349.4",0.2943529998559
0.286123825839797,"MYOM1",0.294339332998889
0.285937074411108,"CD8A",0.294135941408081
0.285822211120596,"ABCC2",0.294010855173397
0.285797387448036,"AC016355.1",0.293983823345374
0.285792405922412,"CFAP100",0.293978398745347
0.285750410130091,"AL356488.3",0.293932668368153
0.285727470735647,"LDHAL6A",0.293907689533213
0.285690681935171,"SAMD10",0.293867630746978
0.285535657471855,"C21orf62",0.293698836948925
0.284704184704185,"AC073569.1",0.292793789776549
0.284200291836183,"AC002456.1",0.292245535992874
0.284041701905897,"IGF2BP2-AS1",0.292073019731614
0.283811193098868,"FRMPD4",0.291822299288199
0.283781677275375,"INPP5J",0.291790198014766
0.282927682848511,"AGMAT",0.29086165055234
0.282787182222825,"ABCA8",0.290708931098273
0.282599629982236,"LURAP1L-AS1",0.290505088675102
0.28214673934822,"AC091946.1",0.290012958195209
0.28210587848498,"LINC01791",0.289968563744362
0.281957695737745,"AL645933.3",0.289807575696898
0.281848425055771,"PITPNM1",0.289688871685894
0.281782948445064,"AC009884.1",0.289617746290465
0.281755804190808,"CELSR3",0.289588261088641
0.281687760746211,"PPM1J",0.28951435166256
0.28138724001204,"UAP1L1",0.289187960025948
0.281323372721655,"COL6A3",0.289118602323756
0.281287221094038,"MDC1-AS1",0.28907934408704
0.281228082155284,"SEL1L2",0.289015125045312
0.280849303283355,"CTF1",0.288603863608875
0.279847516494858,"AC009542.1",0.287516624922823
0.279651144485375,"TBXA2R",0.28730358009032
0.27940839811333,"AC113167.1",0.28704025859286
0.27937399246475,"ANKRD24",0.287002939865301
0.279253328801044,"ADAP1",0.286872065924151
0.279191622554402,"NPW",0.286805141935965
0.279101337205759,"RGMB-AS1",0.286707226767317
0.278973954346788,"NR4A3",0.286569088158678
0.278845858070073,"AL451123.1",0.286430186629558
0.278693492711875,"AC005041.5",0.286264982868369
0.27863393835421,"AP002992.1",0.286200414557524
0.278462764230343,"LMO2",0.286014842010558
0.278041976491492,"SYT15",0.285558740917648
0.278041639709617,"AC011933.2",0.285558375918709
0.277984130808058,"SLC43A2",0.285496049755394
0.277821080202491,"SYT3",0.285319352874238
0.277640691560723,"AL355999.1",0.285123887086733
0.277519176621701,"KIF25",0.284992227710989
0.277451703420203,"PAOX",0.284919125795804
0.27713251676356,"ST3GAL6-AS1",0.284573352294592
0.277068483859461,"RTN4RL1",0.284503993713502
0.276950382249587,"AC020718.1",0.284376076472987
0.276878520661454,"CFAP77",0.284298246778244
0.276700453575793,"AC105094.2",0.284105405667718
0.276663697941483,"ARHGAP33",0.284065603022667
0.276196734837744,"TPM2",0.283560005334573
0.275824110842569,"AC015983.2",0.283156653265267
0.275796592919305,"KCP",0.283126869663176
0.275592852431457,"RGL4",0.282906369489716
0.275534925077706,"GLB1L2",0.282843681927251
0.275345225431678,"WT1-AS",0.282638408773824
0.275022506626755,"BX004987.1",0.282289249471652
0.27455677960219,"AL512625.1",0.281785483386382
0.27449922641676,"BTG3-AS1",0.281723239123165
0.274421572727901,"S1PR3",0.281639259364046
0.274420047539367,"AC090198.1",0.281637609964546
0.274117448608577,"TH2LCRR",0.281310396974418
0.273906577283678,"AL356512.1",0.281082407618616
0.273844426041751,"CABCOCO1",0.281015216520884
0.273579794133017,"CCDC78",0.280729153228918
0.273540038428139,"DUSP4",0.280686181752393
0.273508090125522,"FXYD1",0.280651649937774
0.273442585879819,"LINC00970",0.280580850705188
0.27340918299012,"AC138969.1",0.280544748773158
0.27335422062384,"AC108479.3",0.280485346852556
0.273184694555797,"EIF2AK3-DT",0.280302139560176
0.273079644901138,"AC239860.4",0.280188621309699
0.272908318777069,"ZNF552",0.280003498797619
0.272860966332799,"AC008894.2",0.279952336500261
0.272804097925121,"TMEM8A",0.279890894497949
0.272760919156954,"ZNF17",0.279844244488732
0.272715920374471,"DUOX1",0.279795629413297
0.272569087347632,"AL596094.1",0.279637005226073
0.272560883610336,"AC137770.1",0.279628143107151
0.2724928940971,"AC010198.1",0.279554698820208
0.272490174807783,"SYTL5",0.27955176142445
0.271825397003548,"AL606923.2",0.278833804625415
0.271821052440782,"AF131215.4",0.27882911344105
0.27149870977127,"SLC37A2",0.278481086711261
0.271482534380041,"ZNF470",0.278463624208589
0.271235301450488,"ELF3-AS1",0.278196739008791
0.271036634904029,"AC011455.6",0.277982308677055
0.270871468211811,"SEPTIN7-AS1",0.277804055318233
0.270854209026811,"ITGA11",0.277785429628245
0.270779060175608,"MZF1-AS1",0.277704333017807
0.270679620535607,"AC022274.1",0.277597028564793
0.270625172982253,"AL133415.1",0.277538277323176
0.270530135333756,"AL133353.1",0.277435732106826
0.270451155322017,"AC104699.1",0.277350517340529
0.270319594616556,"AL356804.1",0.277208579831783
0.27029675289198,"AC117503.5",0.277183937584207
0.270044967875079,"THRIL",0.276912327092618
0.26969421397624,"AL591895.1",0.276534021333004
0.269614564461087,"AP000866.2",0.276448126073749
0.269609414633118,"TSSK6",0.27644257255719
0.269279630106333,"SLC7A3",0.276086971246317
0.269264463512955,"AC008060.3",0.276070618992991
0.268964710427538,"AC002076.1",0.275747462016248
0.268948373595799,"PTCSC2",0.275729851264624
0.268920696078878,"AP003469.4",0.275700015880124
0.268870953547458,"NACAD",0.275646396393616
0.26866046371505,"CDH7",0.275419517997795
0.268285986827171,"RHBDL2",0.275015952996985
0.268262995164651,"PCBP2-OT1",0.274991178267382
0.268248433149993,"RTN4RL2",0.274975487098509
0.268037432036316,"TBL1XR1-AS1",0.274748139551334
0.268024967488554,"IL12A-AS1",0.274734710231512
0.268015197119185,"HIST1H2BF",0.274724183690551
0.268007886031159,"AC117383.1",0.274716306804319
0.267905560467069,"ZNF517",0.27460606585084
0.267690674044421,"LINC02076",0.274374578089732
0.267634136484804,"AC146944.4",0.27431367741297
0.267402647434,"LINC00685",0.274064344585101
0.267226862905835,"CYP27A1",0.273875032337243
0.267171321988145,"VLDLR-AS1",0.273815221180785
0.267153561925798,"ABCG4",0.2737960960473
0.267114565245595,"CCDC178",0.273754102696013
0.26711429427026,"FSTL3",0.273753810901075
0.26672489905302,"CLU",0.27333454460024
0.266639252158772,"AL354892.1",0.273242340190096
0.266480810858989,"WDR64",0.273071779852944
0.266280017384492,"PIGZ",0.272855650131231
0.265797406610884,"AC108471.2",0.272336280101561
0.26546122753041,"AL353586.1",0.271974579831103
0.265373031190842,"PHF11",0.271879699529786
0.265349695752717,"ZNF284",0.27185459641428
0.265328901261408,"LTK",0.271832227006051
0.265278634245328,"AP002784.1",0.271778154002721
0.265194174858128,"ZNF329",0.271687303231899
0.265069077851108,"DNAI1",0.271552747671209
0.265024002653289,"MYRFL",0.271504266701315
0.265005842841195,"CORO2B",0.271484735130155
0.264955714482156,"PC",0.271430821215676
0.264751424034363,"VIL1",0.271211119241753
0.264728164968982,"AC073896.3",0.271186107149919
0.264683641228977,"AMDHD2",0.271138228597299
0.26449916171386,"AL024507.2",0.270939861690058
0.264401423774552,"ISM2",0.270834774594161
0.264265549670235,"AC097662.1",0.270688693482005
0.263985973614906,"NLRC4",0.270388150842929
0.263981537147173,"AC021660.4",0.270383382050327
0.263782696177062,"AC103770.1",0.270169658717587
0.263654121261018,"SCN4A",0.27003147336976
0.263641109693659,"AC010478.1",0.270017489803822
0.263533005291836,"IL17D",0.269901313702804
0.263527570524973,"AL355490.2",0.269895473332674
0.26344321166336,"SCN11A",0.26980482097149
0.263420384227431,"AL358115.1",0.269780291264345
0.263089541497935,"CDH26",0.269424812740098
0.262988201503045,"ZBTB20-AS5",0.269315939892896
0.262721065404489,"LINC02301",0.269028976776252
0.262424541115521,"C11orf98",0.268710494919186
0.262161550955822,"AC016821.1",0.268428074927927
0.262136417913453,"ENTPD3-AS1",0.268401087234884
0.262066133533088,"PROCA1",0.268325618363478
0.261915864569955,"AP003068.2",0.268164274900223
0.261806308416879,"AC018362.1",0.268046653288571
0.261689818928013,"SPATA6L",0.267921595858786
0.261658009798142,"AC068286.2",0.267887448552285
0.261626950326692,"LURAP1L",0.267854106597738
0.261618415005549,"FAM85B",0.267844944139023
0.261513705821892,"AP002449.1",0.26773254496283
0.261469978436941,"LSMEM2",0.267685608132028
0.261383388427353,"RAPGEFL1",0.267592666100448
0.261355863064412,"AC004982.2",0.267563122493112
0.261328817932591,"AL359922.2",0.267534094773281
0.261251047399378,"MALAT1",0.26745062559658
0.260930120745013,"PAPOLB",0.267106221498923
0.26081298118386,"ZNF331",0.266980527996212
0.260778161694555,"SOX1-OT",0.2669431674547
0.260141214307658,"KCNAB1",0.266259865335306
0.260121720095685,"RPL3L",0.266238956238628
0.259963606173525,"AC008649.1",0.266069374851822
0.259849301788971,"AC069243.1",0.265946789670811
0.259649734412431,"AF131215.2",0.265732783325432
0.259565515507947,"DNAH9",0.265642478206332
0.258850243499976,"APCDD1",0.264875686392065
0.258770638211713,"AC093249.2",0.264790366108473
0.258745847540891,"CYP3A7",0.264763796443741
0.258673571119266,"MRVI1-AS1",0.264686335506242
0.258623975605108,"AL031118.1",0.264633184213763
0.258596721637286,"FBXL19-AS1",0.264603976879506
0.258564351489073,"AGBL1",0.26456928724741
0.25837373549513,"AC108169.1",0.264365025277148
0.25834644967519,"INSC",0.264335787861542
0.258216219454583,"ANK1",0.264196249115925
0.258185326267471,"AC004477.1",0.2641631492381
0.258164052629822,"INSYN1",0.264140356360078
0.258128215123321,"IL17RC",0.264101960152308
0.25810470324748,"ADAMTS15",0.264076770005438
0.258030377515545,"SH3BGR",0.263997141078034
0.257984855411404,"NPIPB13",0.263948372554193
0.257919614562079,"PADI2",0.263878481177686
0.257734459848532,"AL132780.2",0.263680141903579
0.257634277239694,"AL160408.2",0.26357283391156
0.257623835798436,"LOXL1",0.263561650175177
0.257619764145992,"CISH",0.263557289081331
0.257572204233676,"DERL3",0.263506349005038
0.257450119597871,"SATL1",0.263375593725096
0.257090343213096,"C17orf113",0.262990316625091
0.257080569807427,"PIANP",0.262979851552063
0.256995304855859,"AC022007.1",0.262888554758078
0.256954717064038,"PELI3",0.262845097195882
0.256781954041725,"ST7-AS2",0.262660129774313
0.256718221989399,"AC073840.1",0.262591899971921
0.256612758618018,"AC245014.1",0.262478999003686
0.256490012602243,"CTRL",0.262347604803635
0.256393844091925,"AC097382.3",0.262244666839176
0.256262351542422,"AL049779.4",0.262103927113271
0.256245466672605,"SNCAIP",0.262085855555339
0.256153862962946,"VSIG10L",0.261987816748061
0.256089594249841,"PPEF1",0.261919036141308
0.256024162609817,"AC011131.1",0.261849013455077
0.255967633269104,"ZNF233",0.261788519724251
0.25592717267358,"TRIM47",0.261745222786457
0.25583288331714,"AC019080.1",0.261644327342205
0.255796212284601,"AL390774.2",0.261605088475748
0.255763481499054,"AC073046.3",0.261570066431433
0.255734081569224,"CRHR1",0.261538608948174
0.255717024745136,"GLT1D1",0.261520358634639
0.255699195822211,"AC079760.2",0.261501282379532
0.255475024426751,"TMED6",0.261261443567337
0.255394830594734,"AC138811.1",0.261175652099147
0.255295188466581,"AC005162.3",0.261069060055144
0.255283187835666,"LINC01237",0.261056222786441
0.255201845759874,"MEIG1",0.260969212071966
0.255197819148274,"AL591242.1",0.260964904950674
0.255197314890327,"AC136604.2",0.260964365564791
0.2551905760817,"AC036103.1",0.260957157327265
0.254756895017578,"AC239809.3",0.260493321544796
0.254581733465255,"ITFG1-AS1",0.260306011741145
0.25410473918801,"DDIT3",0.259796026244001
0.254044824137567,"ZFX-AS1",0.259731976528543
0.25404243064243,"AC016394.2",0.259729417904506
0.254002390263528,"ASAH2",0.259686615605147
0.253878809924754,"AP001372.2",0.259554516762888
0.253807935311032,"AC008467.1",0.259478760696552
0.253703043102304,"AC020910.5",0.259366649436439
0.25364824192133,"ALS2CL",0.259308079181552
0.253638708227765,"PPFIA2-AS1",0.259297889964587
0.253629023049009,"LYPD1",0.259287538900448
0.253572913103134,"YIPF7",0.259227572295226
0.253329255845909,"CAPN12",0.258967188654691
0.253298905535462,"AC090673.1",0.258934757287509
0.253259104299771,"MAN1B1-DT",0.258892227772615
0.253122171945701,"AC084125.2",0.258745916031015
0.253052164261931,"IFIT3",0.258671117252467
0.252993295825121,"TMEM200B",0.258608222245734
0.252920653191118,"AC008610.1",0.258530613652723
0.252804717903263,"LINC02211",0.258406759166067
0.252786925023226,"LINC02482",0.258387751593265
0.252738429295438,"AL008721.2",0.258335946063475
0.252725470946739,"AC022558.1",0.258322103545558
0.252673202975892,"TSPAN19",0.258266270229125
0.252320505392787,"MYOCOS",0.257889555308876
0.252157476773765,"TSPAN11",0.257715449278749
0.251944516463573,"AC058791.1",0.257488041839989
0.251798478080226,"CAPN5",0.257332111342285
0.25178808325381,"AC007785.3",0.257321012874615
0.25167372477632,"AL031602.2",0.257198917395962
0.251199367616341,"NRAV",0.256692547338356
0.251194843113258,"OPRL1",0.256687718111102
0.25090665015211,"BCL6",0.256380139554298
0.250856510653421,"SORCS1",0.256326632220115
0.250749878614286,"GACAT2",0.25621284255579
0.250360560006155,"CDKN2D",0.255797446224196
0.250292251169005,"AC010809.1",0.255724570769873
0.250227915736633,"AC010359.3",0.255655936783391
0.250059807879204,"LINC01952",0.255476607971702
0.249959683921948,"LINC01284",0.255369808528707
0.249943519188518,"ALX4",0.255352566591396
0.249876939336683,"ZNF750",0.255281551482168
0.249867548497793,"AL353151.2",0.255271535269648
0.249854783255351,"SYNGAP1-AS1",0.255257920018902
0.249813650264158,"CD200R1",0.255214048706004
0.249755975110395,"AC012291.3",0.255152535598577
0.249699992087605,"SLFN5",0.255092829031488
0.249590997622863,"ATP2A1",0.254976590230562
0.249564868121569,"FOXI3",0.254948725029743
0.249441580076706,"AL031289.1",0.254817252580306
0.249420699442889,"C19orf73",0.254794986651856
0.249383335865583,"MAST4-AS1",0.254755144860693
0.24933124638357,"AL357153.2",0.254699601761013
0.248839542905948,"PRSS53",0.254175373282707
0.248795546473604,"NOMO3",0.254128473262078
0.248742817140528,"APOLD1",0.254072265446141
0.248652360094696,"ARG1",0.253975844731737
0.248581454914385,"S100A4",0.253900268134178
0.248509446126429,"AL390783.1",0.253823518126672
0.248442513534207,"AC138956.1",0.25375218116831
0.248395127265579,"LINC01829",0.253701678269295
0.24839051589237,"AC104984.2",0.253696763670271
0.248284999841551,"AC025211.1",0.253584312575674
0.248204003913313,"ZNF232",0.253497997448975
0.248199073839006,"AP000282.1",0.253492743724186
0.248169186151513,"NPDC1",0.253460894257231
0.248156730599255,"AC068481.1",0.253447621291305
0.2479376461324,"ZNF605",0.253214173378366
0.247859191188587,"AL133334.1",0.253130581404609
0.247794832425107,"AC106793.1",0.253062011179387
0.247782805429864,"LINC02112",0.253049197428846
0.247752911769709,"AC113385.1",0.253017348603989
0.247655346008774,"OSBPL7",0.252913405149546
0.247595766941472,"AC127164.1",0.252849934140468
0.247555450964691,"AC130650.1",0.252806985695335
0.247528567584898,"ZNF799",0.252778347448352
0.247440831015512,"HEIH",0.252684886520783
0.247226685515987,"AMIGO1",0.252456787279942
0.24722668161817,"GDAP1L1",0.252456783128377
0.24708224455981,"AL354989.1",0.252302949065388
0.247064299792646,"NIBAN1",0.252283837637235
0.247048771462516,"AC118755.2",0.252267299893999
0.246963873717467,"ZSCAN16",0.252176885792568
0.246926227221469,"MYL5",0.252136794452137
0.246639111610185,"C2orf15",0.251831059035913
0.246604163975054,"MPPED1",0.251793848151738
0.246403487043122,"AC097634.1",0.251580188366668
0.246284335194795,"C19orf38",0.251453338599092
0.246213864898024,"PLEKHG2",0.251378319231407
0.246157827565528,"SATB1-AS1",0.251318666497561
0.246092367014068,"AL391834.1",0.251248984798521
0.245996502074437,"LINC01494",0.251146942431902
0.245926067790289,"FOLH1",0.251071972707788
0.245835183673025,"TMEM132D-AS1",0.250975240419178
0.245655979154556,"ZFP69B",0.250784518003492
0.245597581648292,"HIST1H2BL",0.250722371012951
0.245546166380112,"ZNF513",0.250667656134153
0.245222408865401,"AC015982.2",0.250323155015242
0.245219898031484,"AL031587.2",0.250320483536168
0.245182690972425,"AC009227.1",0.250280896349994
0.244923478476578,"PRRT4",0.250005123407272
0.24477334763383,"ZNF205",0.249845418112697
0.244620768439546,"SYNGR3",0.249683121117613
0.244437609083603,"AC018761.2",0.249488313321517
0.244377716038205,"FNDC5",0.249424615266029
0.244194071620347,"KLRD1",0.249229316262685
0.244191587492021,"AC025419.1",0.249226674612387
0.244170100711423,"ARHGEF17",0.249203825467893
0.244139863928607,"PDZD4",0.249171671961321
0.244109003686483,"AC097532.3",0.249138855994583
0.244074578437605,"LINC00877",0.249102249714136
0.244044321938351,"HAVCR2",0.24907007683696
0.243957506046705,"AC005306.1",0.248977765028223
0.243898465730703,"AF230666.1",0.248914989515032
0.243861873603675,"AL354872.2",0.248876083344814
0.243791977879695,"AC073957.3",0.248801769548982
0.243758806930292,"PXDNL",0.248766502823564
0.243732613189555,"AC099535.2",0.248738654562757
0.243441939058907,"SMC1B",0.248429645447347
0.243319388713395,"GPR146",0.248299378872091
0.243306494239484,"AC103706.1",0.248285672993916
0.243301922004604,"AL021308.1",0.248280813066197
0.243256258958348,"PLEKHG3",0.248232277453483
0.243245552894129,"CDO1",0.248220898059081
0.243215208719652,"AC135893.1",0.248188645808626
0.243206991561009,"ZNF23",0.248179912032828
0.2432016735493,"AC068631.1",0.248174259694658
0.243185853730532,"DLEC1",0.248157445426131
0.243149732787935,"RCBTB2",0.248119054400056
0.243009757421707,"AF129075.2",0.247970288807528
0.242869354052486,"AP001267.3",0.247821079138902
0.24284166517548,"SLC2A4",0.247791654852854
0.242262746162041,"RAP1GAP",0.247176548121708
0.242219159465424,"SLC27A6",0.247130244284461
0.242165332642249,"CFAP70",0.247073063397157
0.242031782719437,"NCKAP5-AS2",0.246931198531484
0.242022295289765,"AP000962.1",0.246921120776262
0.241880893885582,"LINC01411",0.246770926938259
0.241755924527241,"TMEM79",0.246638195985526
0.241647979111819,"TECTA",0.246523553154885
0.241575790433246,"AC105285.1",0.246446889112939
0.241556758580616,"AP003393.1",0.246426677846725
0.241551322353321,"AL512288.1",0.246420904769896
0.241478292933364,"CPLX1",0.246343351727272
0.241470322207916,"AL138787.2",0.246334887451233
0.241397471702126,"AC011287.1",0.246257527615298
0.241385730986706,"GNAO1",0.246245060438678
0.241377895804342,"CLCA4-AS1",0.246236740493194
0.241373849459826,"AL034417.2",0.246232443814228
0.241298450770344,"FOXO4",0.246152382077998
0.241138086831825,"MORF4L2-AS1",0.245982110684616
0.240985821147745,"NALT1",0.245820450804575
0.240951707910826,"AL031595.3",0.245784234641925
0.240912700288662,"ANKRD34B",0.24574282315205
0.240910653459506,"LINC01941",0.245740650208658
0.240838174737836,"NCMAP-DT",0.245663707217402
0.240534646073935,"PTPN6",0.245341513908753
0.240326041959271,"AC048341.2",0.245120111223332
0.240264743259604,"PCBP4",0.245055056119945
0.240245867171317,"AL158801.3",0.245035023708553
0.24024229089297,"AL161430.1",0.245031228374061
0.240106299837946,"AC025887.2",0.244886912655263
0.240074673966288,"CYP27B1",0.244853352246107
0.239829280834535,"POMT2",0.244592966919411
0.239767506173764,"ABHD11",0.244527423285361
0.239721769734432,"AP001033.1",0.244478897718144
0.239515082234926,"AC011466.3",0.244259619948123
0.239500312610607,"ZNF221",0.244243951521144
0.239195757545413,"AL049637.1",0.243920889015396
0.239190677417611,"PAK5",0.243915500597936
0.23917018407771,"AC010980.1",0.243893763752251
0.238990397763706,"FRMPD3",0.243703077954589
0.238846666419042,"LINC00106",0.243550645447315
0.238838648460925,"AC073878.1",0.243542142427502
0.238664112338449,"FBXO48",0.243357055964877
0.238605040392719,"IGIP",0.243294416948838
0.238535680824436,"PRKCG",0.243220871480081
0.238421162065343,"ZNF177",0.243099447077352
0.238400028972243,"SPDYE3",0.243077040397246
0.238306852746392,"AP001005.3",0.242978251755133
0.238298741107544,"SRRM5",0.24296965173651
0.238251889866226,"AC004069.1",0.24291998039872
0.238167537798497,"PCOTH",0.242830553927041
0.237817762748672,"UXT-AS1",0.242459777934326
0.237732526472883,"AC006547.1",0.242369433874613
0.237707524449898,"AK9",0.242342934341534
0.237407124508523,"ZNF773",0.242024567868431
0.237366919326925,"DGKG",0.241981961719644
0.237309556716703,"AC022966.2",0.241921175029217
0.2373091512831,"NIM1K",0.241920745400775
0.237268607140269,"CD27-AS1",0.241877782169724
0.23723452511966,"SOX9-AS1",0.241841667304542
0.237232263728792,"ORAI3",0.241839271053419
0.237190405626047,"AFDN-DT",0.241794917193696
0.237058667740107,"AC009623.1",0.241655330627664
0.236956786800535,"AL021707.1",0.241547386159783
0.236952238562072,"BCL11B",0.241542567357927
0.236854604555328,"TRPA1",0.241439128000092
0.236836776071246,"AC008462.1",0.241420239975636
0.236791939876427,"ZSWIM8-AS1",0.241372739928773
0.236769461395808,"TMEM155",0.241348926336728
0.236697651295596,"ZNF699",0.241272852868058
0.236511750977586,"AL158214.2",0.241075928364188
0.23648619962808,"PNCK",0.241048863212996
0.236426646363506,"AP001120.5",0.240985783032031
0.236389581659527,"AL356019.2",0.240946524199128
0.236248979681415,"PGAP3",0.240797605592725
0.23620555404004,"AC079193.2",0.240751613436242
0.236186555744702,"PALM3",0.240731492629754
0.236155471274357,"C4orf45",0.240698571951017
0.236129661335085,"AC015971.1",0.240671237767129
0.235908562111569,"MCF2",0.24043709565091
0.235745782475614,"AXDND1",0.240264729992286
0.235730098529898,"NKX2-1",0.240248123165751
0.235634368698929,"CCDC196",0.240146763181311
0.235555555699797,"PTGIS",0.240063318591307
0.235476810309578,"AC010531.5",0.239979948859378
0.235304162434258,"AC107982.3",0.239797173650225
0.235293615186763,"AC005670.1",0.239786008222491
0.235222829483061,"GLIPR1L1",0.23971107524592
0.235208252785446,"AL591684.1",0.239695644840269
0.23513774796577,"KCNJ13",0.239621012371875
0.235109421988975,"PPP1R42",0.23959102881087
0.235038791482963,"EPHA10",0.239516266978234
0.234984054542687,"DNASE1L1",0.23945833016645
0.234730290812984,"MAFIP",0.239189752242992
0.234652884370327,"KCNMB3",0.239107833716259
0.234458203937883,"AL031985.3",0.238901819121589
0.234457555622727,"FTCD",0.238901133095223
0.234168696344737,"AC093525.7",0.23859549338746
0.234148492260594,"NRL",0.238574117244089
0.234112207348096,"LINC00535",0.238535727944559
0.234096204973666,"AGAP2",0.238518797712496
0.234078789874981,"IFI27",0.23850037299539
0.234069192807705,"AC027279.1",0.238490219618143
0.234031440920605,"ZNF182",0.23845027984839
0.233975260383752,"RAPGEF4-AS1",0.23839084479239
0.233754360464641,"AL358472.4",0.238157164240192
0.233702024623414,"AL731569.1",0.238101804139307
0.233667457554952,"GK-AS1",0.238065240376468
0.233663289968949,"KLHL3",0.238060832100787
0.233432750575245,"PLEKHG4B",0.237816992556375
0.233378412684629,"SULT1C4",0.237759523877543
0.233256018475831,"RAB40C",0.237630083323036
0.233247294725868,"AC026689.1",0.237620857637324
0.233216713480548,"MMP23B",0.237588517161725
0.233206734128168,"MFAP3L",0.237577963838269
0.23320166806617,"STEAP1B",0.237572606417215
0.23312892584737,"AL513165.1",0.237495682128191
0.233083475820846,"TLR6",0.237447620505109
0.23307972740974,"FGF11",0.237443656755233
0.233010347673603,"ZNF319",0.237370292613279
0.232903306663973,"AC073508.3",0.237257109269857
0.232880304857786,"AL606760.2",0.237232788330113
0.232871245142506,"AL096701.4",0.237223209123676
0.23283824133526,"CARF",0.237188313213726
0.232832701062055,"FAM43B",0.23718245537318
0.23277747992302,"KLF2",0.237124069842886
0.232612140945411,"KIF5C",0.236949265770569
0.232378388222108,"AL162231.1",0.236702155748898
0.232311270274239,"CREBRF",0.236631207734919
0.2322775498599,"NDUFA6-DT",0.236595563957655
0.2322321589666,"AC093627.5",0.236547584966369
0.232198276834165,"AL158212.3",0.236511771639401
0.232130128073276,"PLPPR5",0.236439740377857
0.232041658115657,"CPT1B",0.236346233794481
0.231750151332008,"VRTN",0.236038160127803
0.231731522847343,"CR381653.1",0.236018474446964
0.231647463890693,"AL606468.1",0.235929647244106
0.231583595192169,"AC005884.1",0.235862158036137
0.231543731037719,"TAS2R4",0.235820035181329
0.231455610064868,"AL137139.2",0.23572692419537
0.231431912946093,"NAIF1",0.235701885868183
0.231365829225073,"MYO15B",0.235632063476626
