"Gene","Coefficient_1227","P_Value_1227","Coefficient_9369","P_Value_9369"
"BTBD17",-0.00011415511808963,0.481052262530493,-0.000121225518756863,0.262424872240135
"ANP32D",-0.000114182050362553,0.669545534824417,-0.000201834144266651,0.258539546485483
"B3GNT8",-0.000114182050362553,0.669545534824417,-0.000201834144266651,0.258539546485483
"AC012076.1",-0.000114255717111325,0.974729854192539,-0.0028012175634207,0.244770700112823
"LINC02523",-0.000114296936400863,0.604684961681393,9.8620723317247e-05,0.503490110219378
"OR52K1",-0.000114296936400863,0.604684961681393,9.8620723317247e-05,0.503490110219378
"AL158055.1",-0.000114341898588065,0.753899532144356,-4.41151447717187e-05,0.856240697981441
"AZGP1",-0.00011459309959226,0.922809305945432,-0.00224557163087222,0.00446652881785398
"LINC01596",-0.000114622893985041,0.774951003858515,0.000338918853657461,0.205477107740104
"AL162293.1",-0.000114791998007314,0.876704223906582,0.000706491305989806,0.15269595724823
"AC096570.1",-0.0001151614551228,0.894555517926529,0.000749443488898845,0.196415217074661
"AC012291.3",-0.000115186403746455,0.953548494194348,-0.00143088646173193,0.278467650790487
"AP001993.1",-0.000115214524245421,0.726611505221797,-0.000188873598228023,0.390643450728385
"ARHGEF37",-0.000115666588585133,0.980141210091911,-0.00272502061207098,0.379770907784776
"LHX9",-0.000115747186588526,0.956520412627554,-0.00336913859731306,0.0174785760833976
"GNRH2",-0.000115855385446807,0.891286203341675,-0.000532360137546363,0.346898027869462
"PTCRA",-0.000115887405105279,0.691881564218652,-0.000204954455747875,0.293841146349357
"CLDN2",-0.0001158928710896,0.889869024298125,0.00067343598836521,0.2281694841094
"AC009292.1",-0.000115918509123675,0.847980079896563,0.000227703698521349,0.572761824558207
"PITPNM2-AS1",-0.000116006625680255,0.54825420088461,5.37728146242597e-05,0.67680861912129
"FAM180B",-0.000116223441467135,0.665123669409894,-4.5238839957674e-05,0.800771980681271
"AL590814.1",-0.00011641783437857,0.851835468478212,0.000255361306113758,0.539468355204862
"AC020765.2",-0.000116569935984951,0.982187857977127,0.00756423457731108,0.0300411146944766
"AC100803.3",-0.000116580313463747,0.678580752508584,-0.000127756566566575,0.496396744845554
"RGS11",-0.000116667038855755,0.84289991449242,-0.000348016977166526,0.375921573880713
"AL590302.2",-0.000116668796071143,0.660931827940548,-0.000221012037066297,0.213330102743376
"AL592402.1",-0.000116785466407445,0.784925598515776,-6.9114941061464e-05,0.808856149431297
"NAPSA",-0.000116813755273812,0.785471352264693,-0.000263375507944267,0.358006862496182
"C12orf54",-0.000117039625438318,0.94874278013062,0.000687630169444357,0.57160775841966
"MIR194-2HG",-0.000117064606162178,0.889913698275587,-0.000680205574870974,0.228386227797135
"MOGAT3",-0.000117101161350264,0.851909316079464,0.000717647627496492,0.0866396543412814
"AC073389.2",-0.000117103325532247,0.966449670358489,0.000893456863986851,0.630765114580377
"CU633906.1",-0.000117494876861903,0.529639231790524,-3.21103275502553e-05,0.796957146633346
"LINC00448",-0.00011754862961236,0.867965566025034,-0.000840664771418057,0.0749893029398957
"VSTM4",-0.000117866888089256,0.980134672522608,-0.00161540297336812,0.60926182952458
"AC091891.1",-0.000118022012064966,0.568285696650517,-7.70771118651068e-05,0.576768368406265
"LINC01428",-0.000118022012064966,0.568285696650517,-7.70771118651068e-05,0.576768368406265
"AL158042.1",-0.000118022012064966,0.568285696650517,-7.70771118651068e-05,0.576768368406265
"AC096759.1",-0.00011822042474026,0.906528889987535,-0.000822465002128042,0.221164170018464
"AC008406.3",-0.000118619605168074,0.844481181588089,-2.64496266288858e-05,0.947765522325133
"AC124854.1",-0.000118794411167415,0.705242367102965,0.000225046579660273,0.283172631055293
"PCDHGA8",-0.000119418458050111,0.792576670196103,8.44148029629977e-06,0.977788645130737
"AL135786.2",-0.000119502594352765,0.876620385039902,0.000706182385869769,0.169426281722749
"LINC02118",-0.000119600862082495,0.596365377470205,-0.000167969614359262,0.265259960610689
"AC004593.2",-0.000119600862082495,0.596365377470205,-0.000167969614359262,0.265259960610689
"DRAIC",-0.00011965373917567,0.976985106001768,-0.00239665674991438,0.386792243434627
"CLSTN2-AS1",-0.000119894117127179,0.854053152710968,0.000491108158062746,0.259106356208644
"AC098820.3",-0.000120024410418436,0.937528783891279,0.000405644736616401,0.691562091099457
"AL157778.1",-0.000120285435731007,0.512395492473378,3.83349010529193e-05,0.754499386426097
"AC025566.1",-0.000120424974040019,0.831192370116895,-0.000358111515638311,0.342400291410007
"AC004263.1",-0.000120474159193223,0.736276441626975,-5.69456925482145e-05,0.8115445812406
"AL445649.1",-0.000120490809034098,0.957219168781446,0.00192968346418452,0.198206348922876
"AL138708.1",-0.000120746903476549,0.799284139012129,-0.000206019853761826,0.515828171316978
"CDHR5",-0.00012076084872019,0.799654684069633,3.34810236123158e-05,0.91606664722983
"AC020656.2",-0.000120761212068752,0.840196381485571,-0.000386860111379179,0.333307475492217
"AL731661.1",-0.000120891747268787,0.601615842588524,-4.49602162951634e-06,0.976799727938245
"KBTBD13",-0.000120891747268787,0.601615842588524,-4.49602162951634e-06,0.976799727938245
"AC006538.1",-0.000120907728952396,0.940697185231962,5.11910543740349e-05,0.962373146678892
"LINC02490",-0.000120945735266728,0.713669605335376,-0.000119270118042969,0.587845514671843
"AC027020.1",-0.000120945735266728,0.713669605335376,-0.000119270118042969,0.587845514671843
"AC006974.2",-0.000120990911636853,0.762880335184163,-0.000216657524453971,0.418425070069186
"CCL24",-0.000121161342663506,0.803210769241486,0.000651382697035095,0.0448229854216595
"AC009102.1",-0.000121210422827497,0.517753863593268,-0.000123865310153391,0.32218769823082
"FAM87A",-0.00012138920757628,0.487876349032563,9.94617900158629e-05,0.3946037006808
"SLC10A2",-0.00012138920757628,0.487876349032563,9.94617900158629e-05,0.3946037006808
"AL355314.2",-0.000121411120570456,0.809868517728264,0.000825345757325689,0.0143167863416139
"AC080075.1",-0.000121468771406383,0.842279380340849,0.000102917345756426,0.800649202282157
"SGK2",-0.000121688866698637,0.866086926211039,0.000284750471840207,0.554518416395539
"AC034102.7",-0.000121935522701178,0.776478283782095,0.0006257494407873,0.0291179491162157
"PCA3",-0.000121943302288204,0.948402593883167,0.000295435457587085,0.814347233469947
"AL590138.1",-0.000122316592241227,0.882477869385709,-0.000509836006748955,0.35607996713053
"AC064799.2",-0.000122631222670791,0.865730304386573,0.00104910903039653,0.030294528691398
"AC099314.1",-0.00012282242530806,0.862520365718501,0.000466371890642212,0.324720744595689
"BTLA",-0.000123184835084408,0.89134148452425,0.000149349496958927,0.804085714195028
"AC093772.1",-0.000123275538813194,0.759198112225861,4.09137971902659e-05,0.878890645225352
"AC145098.1",-0.000123585867743752,0.961444748068746,-0.000385658254846443,0.821249791001662
"AC018845.3",-0.000123642718485272,0.941998866227215,0.00132029594685081,0.244582720161752
"TCEAL6",-0.000124173758702031,0.825560575573487,-0.000337243301036677,0.369979991632133
"VN1R2",-0.000124310944854417,0.483837955099482,9.24932929110143e-05,0.43524857033433
"EXTL3-AS1",-0.000124312715569885,0.948967235509632,-0.00133167749250858,0.304479160652723
"MISP3",-0.000124435449951555,0.977061803939405,0.00181861160701034,0.529100618999335
"AC007381.1",-0.000124822012591358,0.918941629658287,0.00148503768606791,0.0697972897602131
"AC026427.1",-0.000125092932752121,0.814832416775023,0.000637440757257057,0.0738955581246433
"AC008663.1",-0.000125177079849505,0.580978032708404,9.76017793083936e-05,0.519196776690483
"AL512452.1",-0.000125258904024362,0.461334714783678,-3.2591577676382e-05,0.774048540716278
"C17orf78",-0.000125700186424032,0.93479474093163,0.000242505770233926,0.813118915219527
"TSPYL6",-0.000125709892440589,0.541175565172287,5.43658226490706e-05,0.692256717659581
"TRPV5",-0.000125709892440589,0.541175565172287,5.43658226490706e-05,0.692256717659581
"C10orf120",-0.000125709892440589,0.541175565172287,5.43658226490706e-05,0.692256717659581
"PI15",-0.000125909504058369,0.82084331182705,7.16619138186671e-05,0.846921268716858
"PSG4",-0.000126190577318171,0.951122115177207,0.00239065845874701,0.0820086931170523
"AC004241.2",-0.000126684481336962,0.772598449049188,0.000345647468768624,0.237657202687756
"AL353751.1",-0.000126962613011948,0.765339508870084,-2.28235397869349e-05,0.935947752320452
"ANXA8L1",-0.000127116031080099,0.777426927206693,-0.0004726100028902,0.115492765277717
"AC009623.1",-0.00012722792003116,0.89790914256085,0.000418056769259515,0.527756975104489
"AC108102.1",-0.000127298777308731,0.445464665733514,9.83955539466841e-06,0.929611587865686
"CCDC178",-0.000127362305032229,0.94125520991054,0.00205998242841775,0.0742572052022706
"AC104088.2",-0.000127516620906558,0.817771346964698,0.000184493300448414,0.617569266371684
"AL513185.1",-0.000127661381198394,0.600089714520548,-7.75216253856677e-05,0.633483321854926
"AC013733.2",-0.000127693766996629,0.76711015155514,6.8987907764398e-05,0.81060524387429
"AC121764.2",-0.000127787629163604,0.479471018681506,2.87599494413225e-05,0.811589574483534
"LINC02674",-0.000127911635466316,0.674947682425213,-3.96120392369527e-05,0.845771348864179
"FRG2B",-0.000127911635466316,0.674947682425213,-3.96120392369527e-05,0.845771348864179
"AC090907.3",-0.000127911635466316,0.674947682425213,-3.96120392369527e-05,0.845771348864179
"AC116534.1",-0.000128039034367401,0.888660949598386,-0.000773409394791666,0.205326235108705
"AL121809.1",-0.00012854877479581,0.793785947091007,0.000576331355832979,0.0792381835287068
"AC124067.3",-0.000128566646848688,0.604744011252686,-0.00010218956601358,0.537777073510936
"AL133395.1",-0.000128566646848688,0.604744011252686,-0.00010218956601358,0.537777073510936
"CD300LF",-0.000128566646848688,0.604744011252686,-0.00010218956601358,0.537777073510936
"AC015726.2",-0.000128579846349774,0.795649447876962,-0.000483711178834906,0.144526544951424
"PTCSC3",-0.0001285911792633,0.866884154980466,-0.000814496943382592,0.111826917560782
"AC092042.4",-0.000128794139757589,0.781697491391713,-0.000494908164037976,0.110773344522528
"GAL3ST1",-0.000129129972713658,0.765581456829682,-6.01451036329411e-06,0.983405088637504
"UBE2D4",-0.000129557943943862,0.992346698546472,-0.0638213877552622,1.59419206436154e-12
"ZNF135",-0.000129667334342472,0.852278625509238,-0.000217109269354166,0.640516127159978
"LINC01243",-0.000129898028800545,0.656462031537447,0.000113499065081343,0.560498255857143
"GPR50-AS1",-0.000129992938668652,0.823686078800603,2.67742579369702e-05,0.94520163532018
"AC239803.1",-0.000130066978207699,0.939159555695104,0.000651006108149943,0.567201893194428
"ZC3H12D",-0.000130155788807121,0.877973340154564,-0.000326907447835968,0.563541941122528
"AC021483.2",-0.000130165396152701,0.924944391926122,9.61117425896409e-06,0.991687311773958
"AL035694.1",-0.000130441033263726,0.391447240740135,-9.60801119519387e-05,0.344428811172344
"AC008825.1",-0.00013044483485582,0.931656193068091,-0.00133901260455839,0.18734821917784
"TEX33",-0.000130459782136814,0.725212181891093,7.20805091762582e-06,0.976794443720226
"AC015660.1",-0.000130489339634758,0.54942682481229,-3.29461327976197e-05,0.820910182128821
"AC006238.1",-0.000130526405262636,0.808858425766513,-0.000213693226106726,0.553079810185541
"AC243829.1",-0.000130551979790837,0.935801472449528,0.000317160481269985,0.769457955280591
"AC016168.4",-0.00013060847193186,0.799726246946032,-0.000497994949863644,0.147409009409681
"AC007638.2",-0.000130611821287539,0.737473697305925,0.000160006741396058,0.538531243718409
"DIO3",-0.000130662164606487,0.59200772803679,2.00641867731329e-06,0.99016543844931
"L1TD1",-0.000130854455075445,0.922977501295073,-0.000483463147079389,0.592637782223114
"FUT6",-0.00013096070714096,0.900881931135108,0.000472236680904847,0.501168864219335
"AC079414.1",-0.000131083835384126,0.855885919065311,0.000284006490971749,0.555632676655199
"LINC00315",-0.00013113963949773,0.720600131230097,-0.000169441915188284,0.488851611140206
"AL389885.1",-0.000131545863373674,0.911958793140748,0.000244406501676025,0.75832129878461
"LACTB2-AS1",-0.000131598252856532,0.974464407266133,0.0031297708289463,0.254217454686718
"AC137936.1",-0.000131605667575733,0.40055225246871,9.4816997385944e-05,0.364347679308088
"AC114291.2",-0.000131605667575733,0.40055225246871,9.4816997385944e-05,0.364347679308088
"SCGB1D2",-0.000131605667575733,0.40055225246871,9.4816997385944e-05,0.364347679308088
"AL139327.2",-0.000131605667575733,0.40055225246871,9.4816997385944e-05,0.364347679308088
"AC090630.1",-0.000131722709517712,0.88193911986528,0.000779084768987058,0.188328698666504
"HLA-DRA",-0.000131872512520746,0.712406861423981,-0.000187392161651102,0.432719034605707
"AADACL4",-0.000131887573869638,0.754009973496694,0.000649740739876444,0.0207899855788301
"OC90",-0.000132060420542975,0.758062939204329,-0.00010293454107289,0.719147453321723
"AC004837.2",-0.000132113226669641,0.932765312638874,-0.00128572584946253,0.218816142783348
"AC027449.1",-0.000132124754673553,0.430580435697638,-2.11459704494795e-05,0.850137638208277
"AJ239328.1",-0.000132157533063244,0.905337361087614,-0.000337764254617484,0.648949329597304
"AC012560.1",-0.000132554040021107,0.844472857219832,0.000491323687983303,0.276132988795139
"FP236383.4",-0.000132565211919512,0.962466168876754,-0.00173275785682638,0.356913868843364
"AC007608.1",-0.000132647175695145,0.898519241537156,-6.32418150859704e-06,0.992733866326719
"STEAP3-AS1",-0.000132663858314046,0.979099922504501,-0.00390774375315672,0.247792230744776
"C4orf17",-0.000132777281404618,0.773916714248204,2.92090667648411e-05,0.924595297558016
"CD300LB",-0.000132852833226277,0.587195760488608,2.540964070273e-05,0.876408133900453
"TMEM100",-0.000133015405831065,0.605812255273239,0.000258034574413357,0.133792324282584
"AC079790.2",-0.000133248175058272,0.799865177972429,0.000215859801822938,0.538471301901192
"IGFL2",-0.000133353318641484,0.436367320488337,-9.20870777456938e-06,0.935836512551693
"Z73420.1",-0.000133353318641484,0.436367320488337,-9.20870777456938e-06,0.935836512551693
"SNCA-AS1",-0.000133439496509059,0.849809521429137,0.000412570142777265,0.380554059289259
"LRRC53",-0.000134160976494893,0.826245649135068,5.11179435384776e-05,0.900306116199261
"AC007952.7",-0.000134235908903183,0.773605571945922,0.000468918562703346,0.132334966639324
"METTL11B",-0.000134303715836377,0.630625235342777,5.36127435220692e-05,0.773732406325947
"AC126768.1",-0.000134303715836377,0.630625235342777,5.36127435220692e-05,0.773732406325947
"AP001830.2",-0.000134349246808155,0.547178385750542,0.000277403444938469,0.0626699223841995
"CLEC4C",-0.000134985808471334,0.77490454539677,-0.000179802366707778,0.568334077880359
"AL355073.2",-0.000134997004113996,0.904954943394048,0.000319461264924096,0.672142384665997
"AC087277.1",-0.000135017606228753,0.65074286736065,0.000138053591045488,0.48810611397082
"AC068774.1",-0.000135190399570537,0.808554296689831,0.000482340491716021,0.195425908837349
"AC003965.2",-0.000135191776728547,0.588326046859729,3.29777228675271e-05,0.843237393205684
"AL157786.1",-0.000135253488103226,0.938535300083144,0.00106699265901141,0.362248547362294
"AL162414.1",-0.000135673050350795,0.552485817583536,0.000135255356147534,0.37509026787484
"AC072022.1",-0.000136033757566661,0.91957109700109,0.000633297534517418,0.481397923680221
"LINC01947",-0.000136233911316397,0.83559390069242,-0.000664595657137008,0.12945604953271
"METTL7A",-0.000136812988416268,0.792434438741509,-0.000359206030491051,0.300769218898353
"TTLL7-IT1",-0.000137069825028317,0.911046562605308,0.00030010202269807,0.714105380160815
"ITLN1",-0.000137200442796555,0.766935675242336,-0.000500778175847726,0.105200034502852
"AC012101.1",-0.000137311457976757,0.693282473369665,0.000145757078936162,0.530624198576324
"C1orf87",-0.00013739573435332,0.92711697320042,0.00115127536079982,0.250989380314899
"LINC01888",-0.000137450773237784,0.694591612904317,-0.000127556687058735,0.585247548162487
"LINC00968",-0.000137506723068828,0.770519174347081,0.000536204787492933,0.0884749581917659
"AL590428.1",-0.000137509587308535,0.961354044359679,-0.00151470617569757,0.424058928393626
"AL355075.6",-0.000137509735850953,0.948988845901922,0.00277404193290328,0.0532575894743446
"GLRA4",-0.000137778083958294,0.477529900014834,8.65924723734267e-05,0.503743041087177
"AC007218.3",-0.000137821056468286,0.727803031050693,-0.000239201677406659,0.365603774409543
"AC027312.1",-0.000137878104770966,0.696460070781349,-6.15318229241854e-05,0.794283344741673
"AC046143.1",-0.000137904668662945,0.977675428958929,0.00309494288611319,0.346910465266195
"AC090371.2",-0.000137912017833398,0.891960211794136,-0.000868635708211144,0.200105927686613
"AC243965.2",-0.00013799499191348,0.604703163641192,0.000212607537382721,0.232291195451285
"ITGB1BP2",-0.000138365577176108,0.956937830922468,-0.000384010415737314,0.822405285737701
"AP000235.1",-0.000138572463091211,0.644725998186908,0.000211473031241206,0.291922312243998
"AC109635.7",-0.000138806712925462,0.683371237850442,-0.000192141416451843,0.397776067288767
"BBOX1",-0.000139119168462543,0.682454712009931,0.00018642997629253,0.411573010146738
"SRD5A2",-0.000139152593395528,0.764499286337223,0.0006226072972004,0.0447131704758054
"FSD2",-0.000139603987288557,0.957782853925319,0.000243667911940765,0.889934630690259
"SLC14A2-AS1",-0.00013985372556183,0.893180736062638,0.00021042365859727,0.762191076135976
"HOXB1",-0.000140382436370522,0.504254220202636,0.000159489263020111,0.255819173374243
"AC004832.5",-0.000140382436370522,0.504254220202636,0.000159489263020111,0.255819173374243
"AL078622.1",-0.000140401934579445,0.766002264426584,0.000140220030774298,0.65619873386366
"ACOT12",-0.000140597487109398,0.781711941142589,-0.000502481772275111,0.138043029162465
"STPG3-AS1",-0.000140616440307873,0.813275956799961,0.000459584946296691,0.247593014103802
"AC010632.2",-0.000141108070598112,0.91636292774511,0.0011794515076763,0.188633517632783
"TEPP",-0.000141180536136729,0.789572370736331,0.000745233608901944,0.0348954256168296
"AC090772.3",-0.000141190228160203,0.939624820791196,-0.00175397348562268,0.158780625281652
"MED14OS",-0.000141694511604718,0.958860848176351,0.00031836279410086,0.862189202212643
"PPFIA2-AS1",-0.000141992708996937,0.953916492316669,0.000120177611334122,0.941601788059115
"AC099791.3",-0.000142035598685261,0.426987897152566,-8.26405002293429e-05,0.488786868487044
"AC005901.1",-0.000142038884549661,0.486277390488604,0.000112127711656761,0.410393218884203
"CD5L",-0.000142106186883084,0.887398706154721,-0.000461739719750882,0.490768787074207
"AL157371.2",-0.000142372304074395,0.869362269419102,0.000429995757518268,0.456892395128136
"AC078909.1",-0.000142481011879459,0.943909547044396,-0.00158211119713353,0.241973130714419
"LINC02651",-0.000142529796467598,0.768281738117036,-0.00027987323592397,0.386229004093553
"TNFSF11",-0.000142745080728693,0.686899621748231,0.000160422456037777,0.497484952896314
"AP005136.3",-0.000142786919498003,0.922074881821979,0.00075943070094129,0.435845711198167
"ALLC",-0.000142814297854247,0.787305248067107,-0.000101562438313244,0.773817104719415
"WFIKKN1",-0.000142850094597345,0.891178156452163,-0.000104923029653353,0.880363022816557
"ESRG",-0.000142943779242688,0.443828604574555,-7.56313085067511e-05,0.543964575244137
"MAGEA10",-0.000142943779242688,0.443828604574555,-7.56313085067511e-05,0.543964575244137
"AC004594.1",-0.000142964615200605,0.977463856682766,-0.00492551547874087,0.144954435035661
"AC093433.2",-0.000143221178741632,0.772711709589772,0.000902225081546047,0.00643925499020073
"AC006112.1",-0.000143232981314954,0.417696960131009,-9.81007833021903e-05,0.405775806197987
"XIRP2",-0.000143647724376648,0.969303198161936,0.00485764951881078,0.0513131396931501
"AC174469.1",-0.000143776305306492,0.655409141107899,0.000309255252401575,0.150549807122582
"AP002812.3",-0.000143814896505711,0.618036254503933,1.62490575417435e-05,0.932752088924822
"MC4R",-0.000143931361966668,0.814777829563142,-0.000707990102511005,0.0843868442590704
"NLRP4",-0.000144097320690793,0.860717548398504,0.000381652848065293,0.48640828110806
"AP002793.1",-0.000144423569796058,0.858101680827946,-0.000246032695559715,0.648256534213855
"TBC1D10C",-0.000144778650918722,0.481097959905688,0.000100410681754767,0.464259930862018
"KRTAP11-1",-0.000144802452227805,0.563249145437055,0.00011259295453952,0.500842522617921
"BISPR",-0.000144881168695974,0.897237751953111,0.000856415880597633,0.252873002230412
"AL645937.4",-0.000145049294987602,0.618088951925676,-0.000154049263383135,0.427749382253504
"SAMD7",-0.00014508647241587,0.820412566693125,-0.000267097432196263,0.531352470731562
"GLB1L2",-0.000145138258576298,0.989419372976129,0.00163189845944239,0.823282398882965
"MAGED4",-0.000145302198067915,0.776289914597714,0.000165512653926928,0.627821301531024
"CU633906.2",-0.000145372975002705,0.878613630550368,0.000208889232884062,0.742388025027408
"C3AR1",-0.000146043866544792,0.911688360377017,-0.000978374191798116,0.265796072650403
"LINC02768",-0.000146228984740731,0.376176737651505,-6.62374490211804e-06,0.952122866138995
"AC016575.2",-0.000146228984740731,0.376176737651505,-6.62374490211804e-06,0.952122866138995
"AC007529.1",-0.000146312219959836,0.85885560028177,-0.000185862418415548,0.735102613624554
"AC026341.3",-0.000146326765637207,0.679379274037989,0.000141863355477209,0.548403096178803
"SMIM33",-0.000146357321000679,0.669602025319844,0.000172665072637357,0.450876983784481
"AC026803.1",-0.000146357321000679,0.669602025319844,0.000172665072637357,0.450876983784481
"AC007298.1",-0.000146486394597621,0.833834110055555,0.000266582950878328,0.567450093979713
"AC012615.4",-0.000146755099191536,0.813352983778142,0.000134846420493616,0.745234148493046
"AC027309.1",-0.0001468345682216,0.374349477133524,-1.0316624889373e-05,0.925516877499189
"JADRR",-0.000146890747876671,0.462516660430251,5.33509597338016e-05,0.689392780653398
"AC013448.2",-0.000147232915359224,0.800489945653746,0.000642249628601293,0.0987492458429384
"DDX25",-0.000147712791175766,0.929772296215024,-0.000346139717860848,0.757079418052122
"AC008741.1",-0.000148129968513823,0.576824733326008,-0.000179346374041587,0.311583573828017
"AL929288.1",-0.000148495317417849,0.76809760498397,0.00048217699448608,0.15158845503853
"GPR50",-0.000148521140253838,0.965619702099477,0.00171979970039008,0.45474315798602
"DMP1",-0.000148899151030678,0.79401582658903,0.000299197061437944,0.431990349936131
"AL122058.1",-0.000149243334332191,0.849413991590761,-0.000932367551670244,0.0756673754896746
"AC139718.2",-0.000149260792721387,0.576704152571882,-5.73804325752506e-05,0.747900426979505
"SLC6A1-AS1",-0.000149319700517732,0.573267162730412,0.000126619232264811,0.474389908310215
"AL163195.2",-0.000149319700517732,0.573267162730412,0.000126619232264811,0.474389908310215
"SOX10",-0.000149367395791682,0.855688333289182,-0.000227487098063473,0.6782508210127
"AL133410.2",-0.000149383993348771,0.881236017007837,-0.000312285904163223,0.639938013095936
"UBOX5-AS1",-0.000149519291814957,0.974549701530671,0.00254675025634694,0.415725160616245
"AC024884.2",-0.000149526280875565,0.789918801423964,-0.000192951488565357,0.606615775365642
"AP001065.4",-0.00014962772625864,0.48392018189978,2.15013668662617e-05,0.88024099757052
"AC008728.1",-0.000149650419256695,0.660927843546797,-0.000148212941689475,0.515270942635231
"LINC00111",-0.00014969820127831,0.835102462924374,-0.0001046825016068,0.827411272451665
"AC008609.1",-0.00014975793717443,0.529040414602454,-0.000159305561473269,0.315915422243528
"AC104463.2",-0.000149846532097728,0.786264136587464,-0.000248929918618687,0.499875035439998
"LINC00682",-0.000149933549057609,0.913250930380595,3.01745081248008e-05,0.973804312659587
"AC074194.1",-0.000149943398541971,0.857745293496377,0.000110956624191487,0.84252668444676
"AL158847.1",-0.000150064167878794,0.729703215974173,9.33530329372926e-05,0.747501805784384
"MAOB",-0.000150253618448421,0.937506450801324,-0.001938093847991,0.129870547575277
"LINC01501",-0.000150406059780519,0.954326161547881,0.00232571489381465,0.184706677637804
"AC015943.1",-0.000150486007377887,0.819201866908556,0.000813430787047042,0.0642693234439507
"SIK1",-0.000150509494634149,0.802267954262823,-0.000531150560228952,0.185662342282257
"AC011751.1",-0.000150571821363019,0.673426107068783,5.48562756235004e-05,0.818113875680938
"AC011503.1",-0.000150627540161041,0.808714934351371,0.000357220520119189,0.389861300034043
"GIMAP5",-0.00015089149260928,0.95591109164847,0.00116129055000242,0.523948252792428
"LINC00602",-0.000150998679261123,0.70004445664592,-7.95617513330851e-05,0.761098046375139
"AL031728.1",-0.000151034800474969,0.867625868609321,-0.000517136905563028,0.392697102680525
"FAM30A",-0.000151385562590377,0.461195530594779,-0.0001027936094828,0.453608412450593
"AC141586.2",-0.000151385562590377,0.461195530594779,-0.0001027936094828,0.453608412450593
"AC131274.1",-0.000151385562590377,0.461195530594779,-0.0001027936094828,0.453608412450593
"AC104454.2",-0.000151448109260984,0.696830862032294,1.07016778022635e-05,0.96710942749611
"AP000696.2",-0.000151493256276919,0.629392630630081,-0.000136337841622935,0.515381493303828
"AL135999.2",-0.000151550020503467,0.552703005001701,-6.23467982306607e-05,0.714490213301133
"AC069360.1",-0.000151748486533452,0.964591271614555,0.000229113933389314,0.920036062599458
"AC084030.1",-0.000151795541191977,0.824512650380463,0.0002152448170083,0.637681957426466
"AC068506.1",-0.000151908148131782,0.878809767065179,0.000519855280231981,0.43449226216648
"APOM",-0.000152041002852948,0.975973488096478,0.00270865943251468,0.421623338466707
"MMP7",-0.000152108364024358,0.85052003706774,-0.000886397044319122,0.100029665235084
"AC105389.2",-0.000152452935255212,0.729525985926786,-2.57904098253431e-05,0.93018932016248
"LGALS9",-0.000152494581845321,0.723138789910702,0.00034658260407286,0.22785957765783
"CFAP161",-0.000153033296547708,0.977021822257785,-0.00975305944169055,0.00598289370924276
"AL353770.4",-0.000153035046416855,0.49377495381215,-0.000160311255489963,0.282977858238977
"LINC02368",-0.000153035046416855,0.49377495381215,-0.000160311255489963,0.282977858238977
"PHEX-AS1",-0.000153359086254415,0.773975158345603,2.14302468117642e-05,0.952071546223117
"AF111169.3",-0.000153443641261792,0.769670139368575,0.000207397437724116,0.553345730611948
"AC017067.1",-0.000153449429022701,0.613513965184948,3.67939752005149e-05,0.856064544606882
"AC234775.4",-0.000153449429022701,0.613513965184948,3.67939752005149e-05,0.856064544606882
"AL023806.4",-0.000153949005213654,0.886477647502535,-0.000676339164684644,0.347544295548852
"ANO9",-0.000154027220372626,0.862888086361146,0.000150036152351612,0.80107235020612
"AC012146.3",-0.000154046447928987,0.708360881226752,-1.17620442577443e-05,0.9658788872635
"MIP",-0.000154725920802383,0.873388193142983,-0.000288240076696563,0.656585337817075
"HIST2H2AA3",-0.000154881263278481,0.734736272086016,-8.39600129355798e-06,0.978052347630402
"AC055764.2",-0.000154916731179448,0.803464161759752,9.31187825576864e-05,0.822716984184976
"RAPSN",-0.000155114520110702,0.82524881538927,-0.000184165693456083,0.694584808574392
"AJ006995.1",-0.000155319156178775,0.538795014738468,-5.88727072253127e-05,0.727132535036098
"AL158837.1",-0.000155688016723931,0.488097408713855,0.00012821160079257,0.392452183933086
"LINC01527",-0.000156130315525027,0.79664974135252,-0.000311540856666278,0.441233905820884
"AC025271.4",-0.00015638112938144,0.520281536676275,0.000285072593594154,0.0792235233663808
"AC131025.1",-0.000156425181413139,0.632821366456847,-0.00030792763361335,0.15897001864109
"AP000446.1",-0.000156534616822676,0.975040182953199,-0.00191993702517375,0.565452831702746
"POTEE",-0.000156725249638955,0.818901818519529,-0.000331715162575036,0.467960119966428
"XKR3",-0.00015674112127481,0.766393957007899,-0.000345344024132426,0.326897314105577
"SPANXN2",-0.000156845716143205,0.683112425965147,-0.00013854131130484,0.58915568418524
"AC133634.1",-0.000156961334818299,0.704328037810847,-1.07614915589137e-05,0.968915119124927
"ZSWIM2",-0.000157230236071766,0.907910924154262,3.52318285550611e-05,0.969032287999909
"AC105393.1",-0.000157303960587041,0.655408800020141,-0.000114985091303433,0.62514095592228
"CRH",-0.000157484899237325,0.754715840171877,-0.000208284582664133,0.535995492772536
"NXNL1",-0.000157632814920508,0.579585918274043,-0.000160492982666821,0.398228209950816
"KCNMA1-AS2",-0.000157699906990228,0.693496458219934,0.000275006583846061,0.303313195559378
"STON1-GTF2A1L",-0.00015834537775438,0.917092114857658,-0.000215252612580571,0.832149136356068
"AC108868.1",-0.000158561523981919,0.469127610634676,7.16012224508634e-05,0.624411887103799
