"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS","0.478114478114478",0.909223408844329,"0.112378519110475","-0.485364641185108","-0.984108989702244","28","c(""RAC1"", ""C1QBP"", ""RAC2"", ""MDK"", ""CXCL8"", ""TIRAP"")"
"GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION","0.478618421052632",0.909223408844329,"0.0713052987340038","0.704550361159782","1.05244064282525","8","c(""RUNX1"", ""TRIB1"", ""LEF1"", ""TESC"", ""EVI2B"")"
"GOBP_POSITIVE_REGULATION_OF_HISTONE_H4_ACETYLATION","0.470198675496689",0.909223408844329,"0.0725351864394589","0.736409889217521","1.05684202001728","6","c(""AUTS2"", ""BRCA1"", ""ARRB1"", ""SMARCB1"")"
"GOBP_POSITIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY","0.478330658105939",0.909223408844329,"0.070113215764256","0.688843243591846","1.05307468346731","10","c(""SASH1"", ""PRKCA"", ""TRAF6"")"
"GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION","0.483298538622129",0.909223408844329,"0.0491927521045191","0.434356018480708","1.00161208390025","320","c(""PRKDC"", ""ARID1B"", ""FYN"", ""BRD7"", ""AP3B1"", ""RUNX1"", ""IL1B"", ""CD47"", ""SH3KBP1"", ""ABL2"", ""SLC39A10"", ""SLC7A1"", ""LAMP1"", ""SMARCE1"", ""SMARCA4"", ""ARID2"", ""PTPN11"", ""ZMIZ1"", ""ZBTB1"", ""GLI2"", ""FADD"", ""MALT1"", ""AXL"", ""TGFBR2"", ""SMARCC1"", ""FOXO3"", ""SHLD2"", ""CDKN1A"", ""SMARCA2"", ""TGFB1"", ""RUNX3"", ""BLOC1S6"", ""ACTL6A"", ""EFNB2"", ""CD276"", ""JAK2"", ""CD46"", ""BCL2"", ""PRKCQ"", ""ADA"", ""LYN"", ""AMBRA1"", ""RIF1"", ""PBRM1"", ""MLH1"", ""IL15RA"", ""MMP14"", ""EPHB2"", ""ABL1"", ""TRAF6"", ""BMI1"", ""RASGRP1"", ""IL4R"", ""AP1G1"", ""YES1"", ""SRC"", 
""NKAP"", ""SMARCD2"", ""HSPD1"", ""VAV3"", ""ZP3"", ""PAXIP1"", ""HLA-E"", ""PTPN22"", ""PDCD1LG2"", ""TICAM2"", ""KMT5C"", ""SHB"", ""CORO1A"", ""DUSP10"", ""NSD2"", ""NCK1"", ""BLOC1S3"", ""MSH2"", ""SOX13"")"
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION","0.475482912332838",0.909223408844329,"0.0665892104103933","0.608089743074946","1.01701324633055","18","c(""AGTR1"", ""MAPK9"", ""NFKB1"", ""LPL"", ""PLA2G5"", ""PRKCH"", ""IL18"")"
"GOBP_POSITIVE_REGULATION_OF_MELANOCYTE_DIFFERENTIATION","0.462809917355372",0.909223408844329,"0.0732558655828455","0.76365548764748","1.07488475302001","5","c(""ZEB2"", ""BCL2"", ""ADAMTS9"")"
"GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PERMEABILITY","0.469230769230769",0.909223408844329,"0.122679189568808","-0.434063261747783","-0.982622575763305","49","c(""SLC25A6"", ""SLC25A5"", ""TMEM14A"", ""PPIF"", ""ATP5IF1"", ""IER3"", ""BAX"", ""BLOC1S2"", ""BCL2L11"", ""BNIP3"", ""CHCHD10"", ""GSK3A"", ""SLC9A1"", ""ACAA2"", ""BBC3"", ""VDAC2"", ""BAK1"", ""MPV17L"")"
"GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH","0.470262793914246",0.909223408844329,"0.0636424081651019","0.542664323637392","1.0126251428681","31","c(""CHD7"", ""NIPBL"", ""GHR"", ""BCL2"", ""PEX5"", ""POU3F2"")"
"GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS","0.463476070528967",0.909223408844329,"0.096240602328129","-0.734822756881668","-1.06613414071162","5","c(""CCL3"", ""CCL7"")"
