"BE1_ranks","gene","genetype","ranks"
0.0533674858961093,"LINC00174","Nuclear",28684
0.0533659037073944,"NTN1","Nuclear",28683
0.0533383361858404,"BCAS3","Nuclear",28682
0.0533371561807451,"GFPT2","Nuclear",28681
0.0532936601135362,"LDLRAD3","Nuclear",28680
0.0532741789531697,"RBM6","Nuclear",28679
0.0531644080204684,"ZFPM2-AS1","Nuclear",28678
0.0531541210750801,"ROBO1","Nuclear",28677
0.0530612856395896,"KCNT2","Nuclear",28676
0.0529987184407733,"OSMR","Nuclear",28675
0.0529292164928859,"MIR181A1HG","Nuclear",28674
0.0528855590841918,"ADGRB3","Nuclear",28673
0.052852673574021,"WDFY3","Nuclear",28672
0.0527987673342892,"NHSL2","Nuclear",28671
0.0527813215989823,"APPL2","Nuclear",28670
0.0527791921948752,"PIBF1","Nuclear",28669
0.0527649632859486,"JAM2","Nuclear",28668
0.0527284741861318,"SFMBT1","Nuclear",28667
0.0526959437043315,"ANKRD13C","Nuclear",28666
0.0526851585058957,"EXOC2","Nuclear",28665
0.052604098644832,"CMSS1","Nuclear",28664
0.0525889850920985,"PTPN9","Nuclear",28663
0.0525552008151876,"NEDD4","Nuclear",28662
0.0525516328338979,"RNF111","Nuclear",28661
0.0524957480408377,"MTMR3","Nuclear",28660
0.0524528798240303,"LINC01473","Nuclear",28659
0.0524083662319278,"SYNJ2","Nuclear",28658
0.0523985732723699,"SCN8A","Nuclear",28657
0.0523831004774518,"AKAP13","Nuclear",28656
0.0523778543974875,"DOK6","Nuclear",28655
